"crop_name","year","country_iso2","country_name","c_area_harvested","c_production","clp_import_quantity","clp_import_value","clp_export_quantity","clp_export_value","fs_food_supply_quantity_g","fs_food_supply_kcal","fs_protein_supply_quantity","fs_fat_supply_quantity","vap_gross_production_value_us","cu_amount_countries","gp_index_crops","gp_index_crops_lives_products","gp_index_custom","gp_index_food_supply","gp_index_value_agricultural_production","compose_index"
"Kola nuts","2011","","World",533976,278240,13484,9014,12427,1622,6.34,16,0.42,1.24,253.062259,1,8.85067409088255e-05,2.54125297424321e-06,0.4,0.0072075817079141,0.000289512559746926,0.407588142261544
"Kola nuts","2012","","World",522761,275897,6564,8090,10842,3064,6.39,16,0.42,1.23,235.670804,1,8.6830892118007e-05,2.21832083875186e-06,0.4,0.00716652042129368,0.000269598517818912,0.407525168152069
"Kola nuts","2013","","World",519976,269227,6862,7583,7449,2150,NA,NA,NA,NA,230.335661,1,8.60945858915095e-05,1.86469440749289e-06,0.4,NA,0.000263489525707904,0.400351448806007
"Kumquat","2010","","World",1346960,12465575,1176664,1051608,1245167,964880,4.73,1,0.02,0.01,5336.082128,1,0.000841929100042519,0.000576968945513429,0.4,0.000846586820259978,0.00610981171195683,0.408375296577773
"Kumquat","2011","","World",1318993,11349975,1172308,1105820,1215392,973326,4.07,1,0.02,0.01,5470.655986,1,0.000779393510019694,0.000580017882762422,0.4,0.000735130457114882,0.00626390517053328,0.40835844702043
"Kumquat","2012","","World",1373407,12870381,1186400,1118192,1175953,922962,4.55,1,0.02,0.01,6441.807622,1,0.000866877205583832,0.000560214042282343,0.4,0.000816189630311315,0.00737591991557697,0.409619200793754
"Kumquat","2013","","World",1383198,15813981,1286199,1180268,1238782,966861,NA,NA,NA,NA,8206.261198,1,0.00102302169553163,0.000592782549516165,0.4,NA,0.0093963030573267,0.411012107302375
"Lablab","2010","","World",4832256,3595071,NA,NA,NA,NA,NA,NA,NA,NA,2323.360526,1,0.000857990391603935,NA,0.4,NA,0.00266010239783314,0.403518092789437
"Lablab","2011","","World",4996230,3640423,NA,NA,NA,NA,NA,NA,NA,NA,2533.337487,1,0.000883076335082987,NA,0.4,NA,0.00290053599038023,0.403783612325463
"Lablab","2012","","World",5877968,4217669,NA,NA,NA,NA,NA,NA,NA,NA,3029.011416,1,0.00103550154711942,NA,0.4,NA,0.00346810617957542,0.404503607726695
"Lablab","2013","","World",6044349,4562293,NA,NA,NA,NA,NA,NA,NA,NA,3269.198798,1,0.00107665792003134,NA,0.4,NA,0.00374313213891741,0.404819790058949
"Leeks and other alliaceous vegetables","2010","","World",128404,2099604,294443,370158,276214,325008,283.67,71,3.79,0.59,2781.65806,1,0.000128134282519589,0.000180428410881674,0.4,0.0508233859727502,0.00318487483967781,0.454316823505829
"Leeks and other alliaceous vegetables","2011","","World",131623,2133680,317187,381822,293169,305470,286.58,71,3.82,0.6,2172.630163,1,0.000130371815673442,0.000175105301117637,0.4,0.0513643121607486,0.00248750897372878,0.454157298251269
"Leeks and other alliaceous vegetables","2012","","World",134163,2189701,312254,426353,278791,306255,296.09,73,3.93,0.61,2311.255718,1,0.000133669322006424,0.00017477028203554,0.4,0.053019801980198,0.00264624181779297,0.455974483402033
"Leeks and other alliaceous vegetables","2013","","World",129699,2193200,334219,489461,285832,346989,NA,NA,NA,NA,2539.655446,1,0.000133235305497028,0.000195343710805272,0.4,NA,0.00290777035348703,0.403236349369789
"Lemons and limes","2010","","World",1039620,14708640,2355142,2255112,2509982,2225807,5.27,1,0.02,0.03,8994.444769,1,0.000917331326290326,0.00128190808115152,0.4,0.00103678829109606,0.0102988106784467,0.413534838376985
"Lemons and limes","2011","","World",956439,15048076,2480276,2221245,2610223,2269960,5.38,1,0.02,0.03,9503.310796,1,0.000923664686246348,0.0013180461146171,0.4,0.00105536435162025,0.0108814864463696,0.414178561598853
"Lemons and limes","2012","","World",973439,15008334,2671623,2412683,2799248,2323604,5.65,1,0.02,0.03,10363.203223,1,0.000923928393236479,0.00136732137537328,0.4,0.00110096013654324,0.0118661041131985,0.415258314018352
"Lemons and limes","2013","","World",1003349,15421905,2736734,2826408,2777046,2672682,NA,NA,NA,NA,10806.30705,1,0.000949816835025828,0.00152681486150523,0.4,NA,0.0123734790389503,0.414850110735481
"Lentils","2010","","World",4287457,4724483,1884949,1772961,1993725,1725675,NA,NA,NA,NA,3266.137171,1,0.00084195663384981,0.00100192479209492,0.4,NA,0.00373962643059997,0.405583507856545
"Lentils","2011","","World",4152206,4453542,1920973,1669366,1961193,1544952,NA,NA,NA,NA,2923.581236,1,0.000808984617975791,0.000928875856945451,0.4,NA,0.00334738361639724,0.405085244091319
"Lentils","2012","","World",4191639,4491056,1968192,1456852,2063599,1357922,NA,NA,NA,NA,2834.000476,1,0.000816416526026865,0.00085463479220713,0.4,NA,0.00324480939183791,0.404915860710072
"Lentils","2013","","World",4056695,5192561,2508623,1898095,2664668,1794317,NA,NA,NA,NA,2965.313101,1,0.000834623014143995,0.00111671251004111,0.4,NA,0.00339516858374725,0.405346504107932
"Lettuce","2010","","World",1166655,25331467,1793623,2374063,1774506,2280488,283.67,71,3.79,0.59,15599.237458,1,0.00149351906067064,0.00122881351498909,0.4,0.0508233859727502,0.0178616119814193,0.471407330529829
"Lettuce","2011","","World",1170074,25707071,1882694,2335458,1821552,2148219,286.58,71,3.82,0.6,13845.85012,1,0.00151374350743047,0.00118391341831695,0.4,0.0513643121607486,0.0158539002077361,0.469915869294232
"Lettuce","2012","","World",1179659,26235477,1930007,2498750,1967602,2346971,296.09,73,3.93,0.61,14266.635608,1,0.00154285667797034,0.00127612168450246,0.4,0.053019801980198,0.016335719575393,0.472174499918064
"Lettuce","2013","","World",1161435,25108869,2028689,2709601,2068512,2484425,NA,NA,NA,NA,14972.333839,1,0.00148109108674939,0.00134889973128254,0.4,NA,0.0171437775648286,0.41997376838286
"Lima bean","2010","","World",32486941,46510911,3595456,3694939,4178460,3905076,7.22,24,1.56,0.11,33788.661932,1,0.00694332427497575,0.00217577575346952,0.4,0.00176213078616697,0.0386893668542399,0.449570597668852
"Lima bean","2011","","World",32210303,46191613,3851850,4108479,4856496,4842092,7.05,24,1.52,0.1,41868.44617,1,0.00688823531813896,0.00261504423342792,0.4,0.00168391737849819,0.0479411035309493,0.459128300461014
"Lima bean","2012","","World",30844784,47256489,4011952,4304353,4787454,4953739,6.78,23,1.46,0.1,38113.737625,1,0.00675518470332227,0.00268507645340252,0.4,0.00163832159357519,0.0436417839287307,0.454720366679031
"Lima bean","2013","","World",31027121,47828399,4071808,4484651,4556765,4657864,NA,NA,NA,NA,41088.628853,1,0.00681050189622948,0.00256560260176531,0.4,NA,0.0470481756679885,0.456424280165983
"Litchi","2010","","World",4539566,28282688,1984150,1889942,1948145,1651048,65.96,28,0.34,0.33,9823.729645,1,0.00211566594059493,0.0009832764004265,0.4,0.0127708560169716,0.0112483812457703,0.427118179603763
"Litchi","2011","","World",4833356,29331448,2444537,2452088,2396751,2119691,68.08,29,0.35,0.34,11227.146752,1,0.00221148818396741,0.00124833532395876,0.4,0.0131783723157509,0.0128553604842119,0.429493556307889
"Litchi","2012","","World",5040661,30532406,2463747,2604108,2385596,2161214,70.36,30,0.36,0.35,11228.12823,1,0.00230334047387379,0.00126887290391189,0.4,0.013612908338929,0.0128564843231341,0.430041606039849
"Litchi","2013","","World",5117804,31536972,2523807,2858010,2379246,2326015,NA,NA,NA,NA,11305.770503,1,0.002366845439896,0.00134817464554388,0.4,NA,0.0129453884130972,0.416660408498537
"Longan","2010","","World",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,1,0.00146454403562785,0.000256701252071727,0.4,0.0127708560169716,0.0117875740813739,0.426279675386045
"Longan","2011","","World",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,1,0.00153416084753349,0.000283109708746935,0.4,0.0131783723157509,0.0143758463011751,0.429371489173206
"Longan","2012","","World",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,1,0.00162786052457305,0.000353338445153413,0.4,0.013612908338929,0.0153015294064294,0.430895636715085
"Longan","2013","","World",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,1,0.00166628761906341,0.000385471735324011,0.4,NA,0.0154460294807815,0.417497788835169
"Loquat","2010","","World",4539566,28282688,1984150,1889942,1948145,1651048,65.96,28,0.34,0.33,9823.729645,1,0.00211566594059493,0.0009832764004265,0.4,0.0127708560169716,0.0112483812457703,0.427118179603763
"Loquat","2011","","World",4833356,29331448,2444537,2452088,2396751,2119691,68.08,29,0.35,0.34,11227.146752,1,0.00221148818396741,0.00124833532395876,0.4,0.0131783723157509,0.0128553604842119,0.429493556307889
"Loquat","2012","","World",5040661,30532406,2463747,2604108,2385596,2161214,70.36,30,0.36,0.35,11228.12823,1,0.00230334047387379,0.00126887290391189,0.4,0.013612908338929,0.0128564843231341,0.430041606039849
"Loquat","2013","","World",5117804,31536972,2523807,2858010,2379246,2326015,NA,NA,NA,NA,11305.770503,1,0.002366845439896,0.00134817464554388,0.4,NA,0.0129453884130972,0.416660408498537
"Lupins","2010","","World",1018547,1264793,NA,NA,NA,NA,NA,NA,NA,NA,289.077531,1,0.000207470196812085,NA,0.4,NA,0.000330751756620152,0.400538221953432
"Lupins","2011","","World",1029592,1147081,NA,NA,NA,NA,NA,NA,NA,NA,314.948832,1,0.000202809426825592,NA,0.4,NA,0.000360375624942054,0.400563185051768
"Lupins","2012","","World",956366,1324254,NA,NA,NA,NA,NA,NA,NA,NA,327.029182,1,0.000201988402449503,NA,0.4,NA,0.00037420819941067,0.40057619660186
"Lupins","2013","","World",725934,816901,NA,NA,NA,NA,NA,NA,NA,NA,208.306938,1,0.000143407501167291,NA,0.4,NA,0.000238265591687282,0.400381673092855
"Maca","2010","","World",1218971,8950085,150870,157835,137478,101979,5.12,6,0.08,0.01,2069.069745,1,0.000639348087693554,6.46003972177338e-05,0.4,0.00091244739848208,0.00236892737683912,0.403985323260233
"Maca","2011","","World",1257843,9400643,161930,178870,157844,110144,5.28,6,0.08,0.01,2452.447779,1,0.000668422217588182,6.96334321219069e-05,0.4,0.000939467122880891,0.00280791343311537,0.404485436205706
"Maca","2012","","World",1273960,9798676,141226,154375,188810,148987,5.48,6,0.08,0.01,2908.690011,1,0.000691584045487798,8.35638244523917e-05,0.4,0.000973241778379405,0.00333033245655986,0.405078722104879
"Maca","2013","","World",1286432,9809301,148880,180834,161957,146925,NA,NA,NA,NA,2707.665689,1,0.000693869425949941,8.37195130224263e-05,0.4,NA,0.00310015006084549,0.403877738999818
"Macadamia nut","2010","","World",581028,826771,433559,1534219,262461,1178755,6.02,15,0.4,1.15,1912.534388,1,0.000123865240554857,0.000567756063212167,0.4,0.00670799770466104,0.00218968695891465,0.409589305967343
"Macadamia nut","2011","","World",567099,845615,430906,1846159,307097,1490357,6.34,16,0.42,1.24,2195.251104,1,0.000122927773326479,0.000701827040997501,0.4,0.0072075817079141,0.00251341102548496,0.410545747547723
"Macadamia nut","2012","","World",589226,867286,458584,2030043,349900,1618078,6.39,16,0.42,1.23,1971.314058,1,0.000127130677553725,0.000760709159234792,0.4,0.00716652042129368,0.00225699247262209,0.410311352730704
"Macadamia nut","2013","","World",578129,877768,392896,2007377,310183,1603948,NA,NA,NA,NA,2008.074412,1,0.00012614556676786,0.000745642243495358,0.4,NA,0.00229908482377066,0.403170872634034
"Mahuwa","2010","","World",1625481,2850441,455710,558018,421025,363968,0.34,1,0.07,0.09,992.579453,1,0.000374877364657881,0.00021926065019494,0.4,0.000501272736027993,0.00113629486794389,0.402231705618825
"Mahuwa","2011","","World",1651134,3330732,481585,594953,660991,413367,0.38,1,0.08,0.09,1499.413426,1,0.000403684919380912,0.000244106367594014,0.4,0.000508027667127696,0.00171664383753063,0.402872462791633
"Mahuwa","2012","","World",1695971,3624339,382163,545902,561933,463546,0.38,1,0.08,0.09,1641.548556,1,0.000425331607060283,0.000252177068070533,0.4,0.000508027667127696,0.00187939531164615,0.403064931653905
"Mahuwa","2013","","World",1727446,3728159,416629,749535,683806,650727,NA,NA,NA,NA,1670.582322,1,0.000435148479001815,0.000337638814868653,0.4,NA,0.00191264035258448,0.402685427646455
"Maize","2010","","World",165150319,861852488,112613614,29594051,113272160,25816539,48.48,151,3.46,2.07,194925.218594,1,0.0681843656357557,0.02651732133861,0.4,0.0184328125125401,0.22319837691136,0.736332876398266
"Maize","2011","","World",172349788,896705836,113868442,40967935,114845332,37889314,48.99,152,3.51,2.06,243009.454656,1,0.0710138450888607,0.0318972027958881,0.4,0.0184694329335663,0.278257110813452,0.799637591631767
"Maize","2012","","World",179960709,885119013,123329473,43435225,125672052,39774659,49.39,154,3.54,2.1,261439.623388,1,0.0714582343403519,0.0340026618978581,0.4,0.0187350020465435,0.299360529295082,0.823556427579835
"Maize","2013","","World",187074717,1026390806,125854981,43607369,129559406,38980918,NA,NA,NA,NA,279817.458352,1,0.0798718884424098,0.034005124116288,0.4,NA,0.320404023126922,0.83428103568562
"Mamey sapote","2010","","World",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,1,0.00146454403562785,0.000256701252071727,0.4,0.0127708560169716,0.0117875740813739,0.426279675386045
"Mamey sapote","2011","","World",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,1,0.00153416084753349,0.000283109708746935,0.4,0.0131783723157509,0.0143758463011751,0.429371489173206
"Mamey sapote","2012","","World",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,1,0.00162786052457305,0.000353338445153413,0.4,0.013612908338929,0.0153015294064294,0.430895636715085
"Mamey sapote","2013","","World",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,1,0.00166628761906341,0.000385471735324011,0.4,NA,0.0154460294807815,0.417497788835169
"Mammee","2010","","World",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,1,0.00146454403562785,0.000256701252071727,0.4,0.0127708560169716,0.0117875740813739,0.426279675386045
"Mammee","2011","","World",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,1,0.00153416084753349,0.000283109708746935,0.4,0.0131783723157509,0.0143758463011751,0.429371489173206
"Mammee","2012","","World",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,1,0.00162786052457305,0.000353338445153413,0.4,0.013612908338929,0.0153015294064294,0.430895636715085
"Mammee","2013","","World",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,1,0.00166628761906341,0.000385471735324011,0.4,NA,0.0154460294807815,0.417497788835169
"Mandarines","2010","","World",6371904,94511489,24808461,22049124,27226675,21803848,34.2,9,0.17,0.03,35541.623828,1,0.0058519776369723,0.0127947887648146,0.4,0.0059222922089561,0.040696591476628,0.465265650087371
"Mandarines","2011","","World",6324053,99695868,26287513,24921884,28377641,24576704,36.35,10,0.18,0.04,44688.684561,1,0.00611797317467698,0.0141930625211399,0.4,0.00633487470606018,0.0511704104270871,0.477816320828964
"Mandarines","2012","","World",6242567,98122077,26400485,24731415,27996376,24151593,34.59,10,0.17,0.03,42040.366123,1,0.00602393429408607,0.0140250867952754,0.4,0.00598815278717821,0.0481379600419373,0.474175133918477
"Mandarines","2013","","World",6498380,101955304,27509953,26672893,29313830,25216805,NA,NA,NA,NA,45146.520433,1,0.00626091986769992,0.0146361647958631,0.4,NA,0.0516946542440166,0.47259173890758
"Mango","2010","","World",4998207,37539772,1018569,1172802,1349464,1156038,65.96,28,0.34,0.33,29790.472339,1,0.00266594482864151,0.000637848852046651,0.4,0.0127708560169716,0.0341112498886868,0.450185899586347
"Mango","2011","","World",5202368,40083200,1098288,1334864,1438886,1371521,68.08,29,0.35,0.34,34588.340279,1,0.0028279555395082,0.000741700925859811,0.4,0.0131783723157509,0.0396050365397885,0.456353065320907
"Mango","2012","","World",5438753,42418914,1116492,1359168,1483611,1464013,70.36,30,0.36,0.35,33036.074627,1,0.0029835048237603,0.000784090484774777,0.4,0.013612908338929,0.0378276186482237,0.455208122295688
"Mango","2013","","World",5582728,44510869,1189101,1652571,1648185,1689744,NA,NA,NA,NA,33152.868662,1,0.00311344250770248,0.000891392818410778,0.4,NA,0.0379613533650678,0.441966188691181
"Mangosteen","2010","","World",4998207,37539772,1018569,1172802,1349464,1156038,65.96,28,0.34,0.33,29790.472339,1,0.00266594482864151,0.000637848852046651,0.4,0.0127708560169716,0.0341112498886868,0.450185899586347
"Mangosteen","2011","","World",5202368,40083200,1098288,1334864,1438886,1371521,68.08,29,0.35,0.34,34588.340279,1,0.0028279555395082,0.000741700925859811,0.4,0.0131783723157509,0.0396050365397885,0.456353065320907
"Mangosteen","2012","","World",5438753,42418914,1116492,1359168,1483611,1464013,70.36,30,0.36,0.35,33036.074627,1,0.0029835048237603,0.000784090484774777,0.4,0.013612908338929,0.0378276186482237,0.455208122295688
"Mangosteen","2013","","World",5582728,44510869,1189101,1652571,1648185,1689744,NA,NA,NA,NA,33152.868662,1,0.00311344250770248,0.000891392818410778,0.4,NA,0.0379613533650678,0.441966188691181
"Maple sugar","2010","","World",107036,900133,0,0,0,0,62.18,217,0.01,0,20.141649,1,6.21019298351024e-05,0,0.4,0.0104988516617131,2.28073994576515e-05,0.410583760991006
"Maple sugar","2011","","World",118087,944160,0,0,0,0,63.3,221,0.01,0,21.994038,1,6.59470240097687e-05,0,0.4,0.0106879897325047,2.49284728361005e-05,0.410778865229351
"Maple sugar","2012","","World",119902,929269,182,336,574,3819,64.17,224,0.01,0,19.826637,1,6.5415256564837e-05,1.67247229789527e-06,0.4,0.0108349094839233,2.24466957571372e-05,0.410924443908543
"Maple sugar","2013","","World",121501,946149,171,379,460,539,NA,NA,NA,NA,21.515552,1,6.65242610680012e-05,2.55891850803182e-07,0.4,NA,2.43805836418974e-05,0.400091160736561
"Marjoram","2010","","World",18400753,259721091,2399248,2480279,3251236,3268037,283.67,71,3.79,0.59,77665.050267,1,0.0162048267894583,0.00173757695124737,0.4,0.0508233859727502,0.0889299152702887,0.557695704983745
"Marjoram","2011","","World",18372783,260792753,2608363,2709243,3375853,3295271,286.58,71,3.82,0.6,89418.891726,1,0.0162573077966097,0.00177788477971017,0.4,0.0513643121607486,0.102388621952953,0.571788126690022
"Marjoram","2012","","World",19028297,271900678,2451482,2586994,3002047,3004214,296.09,73,3.93,0.61,92384.308643,1,0.0169321687834934,0.00163089025537678,0.4,0.053019801980198,0.105784165156163,0.577367026175232
"Marjoram","2013","","World",19757918,277946312,2625756,3170254,2883011,3301102,NA,NA,NA,NA,95421.558641,1,0.0173510891901523,0.00178277574923765,0.4,NA,0.109261960648607,0.528395825587997
"Mashua","2010","","World",1218971,8950085,150870,157835,137478,101979,5.12,6,0.08,0.01,2069.069745,1,0.000639348087693554,6.46003972177338e-05,0.4,0.00091244739848208,0.00236892737683912,0.403985323260233
"Mashua","2011","","World",1257843,9400643,161930,178870,157844,110144,5.28,6,0.08,0.01,2452.447779,1,0.000668422217588182,6.96334321219069e-05,0.4,0.000939467122880891,0.00280791343311537,0.404485436205706
"Mashua","2012","","World",1273960,9798676,141226,154375,188810,148987,5.48,6,0.08,0.01,2908.690011,1,0.000691584045487798,8.35638244523917e-05,0.4,0.000973241778379405,0.00333033245655986,0.405078722104879
"Mashua","2013","","World",1286432,9809301,148880,180834,161957,146925,NA,NA,NA,NA,2707.665689,1,0.000693869425949941,8.37195130224263e-05,0.4,NA,0.00310015006084549,0.403877738999818
"Mat bean","2010","","World",32486941,46510911,3595456,3694939,4178460,3905076,7.22,24,1.56,0.11,33788.661932,1,0.00694332427497575,0.00217577575346952,0.4,0.00176213078616697,0.0386893668542399,0.449570597668852
"Mat bean","2011","","World",32210303,46191613,3851850,4108479,4856496,4842092,7.05,24,1.52,0.1,41868.44617,1,0.00688823531813896,0.00261504423342792,0.4,0.00168391737849819,0.0479411035309493,0.459128300461014
"Mat bean","2012","","World",30844784,47256489,4011952,4304353,4787454,4953739,6.78,23,1.46,0.1,38113.737625,1,0.00675518470332227,0.00268507645340252,0.4,0.00163832159357519,0.0436417839287307,0.454720366679031
"Mat bean","2013","","World",31027121,47828399,4071808,4484651,4556765,4657864,NA,NA,NA,NA,41088.628853,1,0.00681050189622948,0.00256560260176531,0.4,NA,0.0470481756679885,0.456424280165983
"Mate","2010","","World",290703,766518,262072,904950,266829,1053127,2,1,0.2,NA,195.368913,1,8.05032718231708e-05,0.000490137248563946,0.4,NA,0.000223450938611061,0.400794091458998
"Mate","2011","","World",267984,774524,284225,1011255,274282,1179317,2.13,1,0.21,NA,247.411896,1,7.77789720027903e-05,0.000547604316343997,0.4,NA,0.000283042625765526,0.400908425914112
"Mate","2012","","World",274847,821534,275700,1131928,294872,1263248,2.28,1,0.23,NA,292.576233,1,8.12011262137158e-05,0.00058265011546649,0.4,NA,0.000334757936570112,0.40099860917825
"Mate","2013","","World",266392,842650,302830,1261831,293835,1502597,NA,NA,NA,NA,279.409046,1,8.11409709040095e-05,0.000689616647477397,0.4,NA,0.000319680882120556,0.401090438500502
"Mauka","2010","","World",1218971,8950085,150870,157835,137478,101979,5.12,6,0.08,0.01,2069.069745,1,0.000639348087693554,6.46003972177338e-05,0.4,0.00091244739848208,0.00236892737683912,0.403985323260233
"Mauka","2011","","World",1257843,9400643,161930,178870,157844,110144,5.28,6,0.08,0.01,2452.447779,1,0.000668422217588182,6.96334321219069e-05,0.4,0.000939467122880891,0.00280791343311537,0.404485436205706
"Mauka","2012","","World",1273960,9798676,141226,154375,188810,148987,5.48,6,0.08,0.01,2908.690011,1,0.000691584045487798,8.35638244523917e-05,0.4,0.000973241778379405,0.00333033245655986,0.405078722104879
"Mauka","2013","","World",1286432,9809301,148880,180834,161957,146925,NA,NA,NA,NA,2707.665689,1,0.000693869425949941,8.37195130224263e-05,0.4,NA,0.00310015006084549,0.403877738999818
"Medlar","2010","","World",4539566,28282688,1984150,1889942,1948145,1651048,65.96,28,0.34,0.33,9823.729645,1,0.00211566594059493,0.0009832764004265,0.4,0.0127708560169716,0.0112483812457703,0.427118179603763
"Medlar","2011","","World",4833356,29331448,2444537,2452088,2396751,2119691,68.08,29,0.35,0.34,11227.146752,1,0.00221148818396741,0.00124833532395876,0.4,0.0131783723157509,0.0128553604842119,0.429493556307889
"Medlar","2012","","World",5040661,30532406,2463747,2604108,2385596,2161214,70.36,30,0.36,0.35,11228.12823,1,0.00230334047387379,0.00126887290391189,0.4,0.013612908338929,0.0128564843231341,0.430041606039849
"Medlar","2013","","World",5117804,31536972,2523807,2858010,2379246,2326015,NA,NA,NA,NA,11305.770503,1,0.002366845439896,0.00134817464554388,0.4,NA,0.0129453884130972,0.416660408498537
"Melons","2010","","World",2206498,33064815,1948372,1517377,2196443,1392648,65.96,28,0.34,0.33,11915.709216,1,0.00204413596144802,0.000866909728429893,0.4,0.0127708560169716,0.0136437972066226,0.429325698913472
"Melons","2011","","World",2263586,33180741,2012157,1649906,2070693,1369628,68.08,29,0.35,0.34,12610.961525,1,0.00205813537635106,0.000865689269399381,0.4,0.0131783723157509,0.0144398941192716,0.430542091080773
"Melons","2012","","World",3055142,29508477,1909428,1503650,2197301,1446015,70.36,30,0.36,0.35,12115.972739,1,0.00197461531614837,0.000884615160299038,0.4,0.013612908338929,0.0138731084513502,0.430345247266727
"Melons","2013","","World",3049239,30593785,1994052,1741322,2143174,1603560,NA,NA,NA,NA,21099.982691,1,0.00203086892688647,0.000964141123056542,0.4,NA,0.024160226513975,0.427155236563918
"Mombin","2010","","World",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,1,0.00146454403562785,0.000256701252071727,0.4,0.0127708560169716,0.0117875740813739,0.426279675386045
"Mombin","2011","","World",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,1,0.00153416084753349,0.000283109708746935,0.4,0.0131783723157509,0.0143758463011751,0.429371489173206
"Mombin","2012","","World",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,1,0.00162786052457305,0.000353338445153413,0.4,0.013612908338929,0.0153015294064294,0.430895636715085
"Mombin","2013","","World",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,1,0.00166628761906341,0.000385471735324011,0.4,NA,0.0154460294807815,0.417497788835169
"Mulberry","2010","","World",114558,769929,NA,NA,NA,NA,65.96,28,0.34,0.33,770.043014,1,5.62965329760756e-05,NA,0.4,0.0127708560169716,0.00088148007661349,0.413708632626561
"Mulberry","2011","","World",116341,846411,NA,NA,NA,NA,68.08,29,0.35,0.34,942.312593,1,6.05651778743327e-05,NA,0.4,0.0131783723157509,0.00107873692597586,0.414317674419601
"Mulberry","2012","","World",120221,866582,NA,NA,NA,NA,70.36,30,0.36,0.35,980.794608,1,6.21630286812653e-05,NA,0.4,0.013612908338929,0.00112280066073436,0.414797872028345
"Mulberry","2013","","World",116017,869086,NA,NA,NA,NA,NA,NA,NA,NA,933.842574,1,6.17126854437175e-05,NA,0.4,NA,0.00106903835196367,0.401130751037407
"Mung bean","2010","","World",32486941,46510911,3595456,3694939,4178460,3905076,7.22,24,1.56,0.11,33788.661932,1,0.00694332427497575,0.00217577575346952,0.4,0.00176213078616697,0.0386893668542399,0.449570597668852
"Mung bean","2011","","World",32210303,46191613,3851850,4108479,4856496,4842092,7.05,24,1.52,0.1,41868.44617,1,0.00688823531813896,0.00261504423342792,0.4,0.00168391737849819,0.0479411035309493,0.459128300461014
"Mung bean","2012","","World",30844784,47256489,4011952,4304353,4787454,4953739,6.78,23,1.46,0.1,38113.737625,1,0.00675518470332227,0.00268507645340252,0.4,0.00163832159357519,0.0436417839287307,0.454720366679031
"Mung bean","2013","","World",31027121,47828399,4071808,4484651,4556765,4657864,NA,NA,NA,NA,41088.628853,1,0.00681050189622948,0.00256560260176531,0.4,NA,0.0470481756679885,0.456424280165983
"Myrtle","2010","","World",114558,769929,NA,NA,NA,NA,65.96,28,0.34,0.33,770.043014,1,5.62965329760756e-05,NA,0.4,0.0127708560169716,0.00088148007661349,0.413708632626561
"Myrtle","2011","","World",116341,846411,NA,NA,NA,NA,68.08,29,0.35,0.34,942.312593,1,6.05651778743327e-05,NA,0.4,0.0131783723157509,0.00107873692597586,0.414317674419601
"Myrtle","2012","","World",120221,866582,NA,NA,NA,NA,70.36,30,0.36,0.35,980.794608,1,6.21630286812653e-05,NA,0.4,0.013612908338929,0.00112280066073436,0.414797872028345
"Myrtle","2013","","World",116017,869086,NA,NA,NA,NA,NA,NA,NA,NA,933.842574,1,6.17126854437175e-05,NA,0.4,NA,0.00106903835196367,0.401130751037407
"Naranjilla","2010","","World",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,1,0.00146454403562785,0.000256701252071727,0.4,0.0127708560169716,0.0117875740813739,0.426279675386045
"Naranjilla","2011","","World",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,1,0.00153416084753349,0.000283109708746935,0.4,0.0131783723157509,0.0143758463011751,0.429371489173206
"Naranjilla","2012","","World",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,1,0.00162786052457305,0.000353338445153413,0.4,0.013612908338929,0.0153015294064294,0.430895636715085
"Naranjilla","2013","","World",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,1,0.00166628761906341,0.000385471735324011,0.4,NA,0.0154460294807815,0.417497788835169
"New Zealand flax","2010","","World",375939,276134,NA,NA,NA,NA,NA,NA,NA,NA,83.921461,1,6.65168234222474e-05,NA,0.4,NA,9.58383132212717e-05,0.400162355136644
