shade	Albizia malacocarpa Standley	
shade	Albizia procera (Roxb.) Benth.	forest siris
shade	Albizia saman (Jacq.) F. Muell.	cow tamarind (Hawaii)
shade	Albizia sumatrana Steenis	
shade	Alnus jorullensis H.B.K.	coffee
shade	Alnus nepalensis D. Don	cardamom
shade	Andira inermis (W. Wright) H.B.K.	angelin
shade	Artocarpus altilis (Parkinson) Fosberg	breadfruit tree
shade	Artocarpus hirsutus Lam.	coffee
shade	Baphia nitida Afzel. ex Lodd.	camwood
shade	Beilschmiedia anay (S.F. Blake) Kosterm.	
shade	Caesalpinia cacalaco Humb. & Bonpl.	
shade	Caesalpinia coriaria (Jacq.) Willd.	American sumac
shade	Calliandra calothyrsus Meissner	calliandra
shade	Cananga odorata (Lam.) Hook.f. & Thoms.	ylang-ylang
shade	Canavalia ensiformis (L.) DC.	horse bean
shade	Cassia grandis L.f.	horse cassia
shade	Cassia javanica subsp. javanica	betel pepper
shade	Cassia javanica subsp. nodosa (Roxb.) K. Larson & S. Larson	pink shower
shade	Cassia sieberiana DC.	
shade	Castanea mollissima Blume	Chinese sweet chestnut
shade	Castanospermum australe A. Cunn. & Fras. ex Hook.	Australian chestnut
shade	Castilla elastica Cerv.	castilloa rubber tree
shade	Celtis australis L.	European hackberry
shade	Ceratonia siliqua L.	carob bean
shade	Cercis siliquastrum L.	caper [-> for the buds]
shade	Cinnamomum camphora (L.) Siebold	camphor laurel
shade	Cinnamomum cassia Presl, , p.p.	cassia buds [-> for the fruits]
shade	Cinnamomum glanduliferum (Wall.) Nees, , p.p.	Nepal camphor wood
shade	Couepia subcordata Benth. ex Hook.f.	
shade	Cupressus lusitanica Mill.	cedar of Goa
shade	Dalbergia assamica Benth.	
shade	Dalbergia latifolia Roxb.	black pepper
shade	Dalbergia sissoo Roxb. ex DC.	sissoo
shade	Delonix regia (Boj. ex Hook.) Raf.	flamboyant
shade	Derris microphylla (Miq.) B.D. Jackson	vetch tree
shade	Derris robusta (Roxb. ex DC.) Benth.	
shade	Enterolobium cyclocarpum (Willd.) Griseb.	earpod-tree (USA)
shade	Erythrina americana Mill.	
shade	Erythrina berteroana Urb.	
shade	Erythrina brucei Schweinf., , p.max.p.	
shade	Erythrina burana Chiov.	
shade	Erythrina corallodendrum L., , p.p., quoad var. occidentalis L.	coral tree
shade	Erythrina crista-galli L.	cockspur coral-tree
shade	Erythrina edulis Triana ex Micheli	basul
shade	Erythrina fusca Lour.	betel pepper
shade	Erythrina mitis Jacq.	
shade	Erythrina poeppigiana (Walp.) O.F. Cook	mountain immortelle
shade	Erythrina subumbrans (Hassk.) Merrill	betel pepper
shade	Erythrina variegata L.	black pepper
shade	Erythrina velutina Willd.	
shade	Erythrina ×crassifolia Koorders ex Backer	
shade	Faidherbia albida (Delile) A. Chev.	ana-tree (Transvaal)
shade	Ficus benghalensis L.	Bengal banyan
shade	Ficus benjamina L., , p.p., excl. syn.	Malayan banyan
shade	Ficus leprieurii Miq.	
shade	Ficus lyrata Warb.	lyre-leaved fig tree
shade	Ficus natalensis Hochst. ex Krauss	bark-cloth fig
shade	Ficus nervosa Heyne ex Roth	
shade	Ficus racemosa L.	cluster fig
shade	Ficus sycomorus subsp. sycomorus	coffee
shade	Ficus tjakela Burm.f.	coffee
shade	Ficus tsiela Roxb.	coffee
shade	Ficus virens Aiton	lac insects
shade	Ficus vogelii (Miq.) Miq.	Dahomey rubber tree
shade	Gliricidia sepium (Jacq.) Kunth ex Walp.	black pepper
shade	Inga acrocephala Steud.	
shade	Inga adenophylla Pittier	
shade	Inga barbourii Standl.	
shade	Inga calderonii Standl.	
shade	Inga cinnamomea Spruce ex Benth.	
shade	Inga cocleensis Pittier	
shade	Inga davidsei M. Sousa	
shade	Inga densiflora Benth.	
shade	Inga edulis Mart.	food inga
shade	Inga fastuosa (Jacq.) Willd.	
shade	Inga goldmanii Pittier	
shade	Inga ingoides (Rich.) Willd.	
shade	Inga jaunechensis A.H. Gentry	guaba de chala
shade	Inga jinicuil G. Don	
shade	Inga marginata Willd.	
shade	Inga oerstediana Benth.	
shade	Inga punctata Willd., , p.p., excl. syn.	
shade	Inga saltensis Burkart	
shade	Inga samanensis L. Uribe	
shade	Inga sapindoides Willd.	
shade	Inga setosa G. Don	
shade	Inga spectabilis (Vahl) Willd.	
shade	Inga striata Benth.	
shade	Inga ursi Pittier	
shade	Inga vera subsp. vera	
shade	Inga vismiifolia Poepp. & Endl.	
shade	Inga xalapensis Benth.	
shade	Inocarpus edulis J.R. Forster & G. Forster	breadfruit
shade	Juglans hindsii Jeps. ex Sm.	California walnut
shade	Leucaena diversifolia (Schltdl.) Benth.	leucaena
shade	Leucaena leucocephala (Lam.) De Wit	horse tamarind
shade	Leucaena pulverulenta (Schltdl.) Benth.	chalky leucaena
shade	Leucaena trichoides (Willd.) Benth.	
shade	Licania tomentosa (Benth.) Fritsch	
shade	Litsea cubeba (Lour.) Pers.	mountain pepper
shade	Millettia thonningii (Schum. & Thonn.) Baker	
shade	Mimosa scabrella Benth.	
shade	Morus alba L.	white mulberry
shade	Morus serrata Roxb.	Himalayan mulberry
shade	Myristica dactyloides Gaertn.	
shade	Myroxylon balsamum var. pereirae (Royle) Harms	balsam of Peru
shade	Ormocarpum cochinchinense (Lour.) Merr.	
shade	Paraserianthes falcataria (L.) Nielsen	lac insect
shade	Paraserianthes lophantha (Willd.) Nielsen	plume albizia
shade	Parkia javanica (Lam.) Merr.	
shade	Peltophorum dasyrachis (Miq.) Kurz ex Baker	
shade	Peltophorum pterocarpum (DC.) Backer ex K. Heyne	copper pod
shade	Pentaclethra macrophylla Benth.	atta bean
shade	Persea fructifera Kosterm.	
shade	Phytolacca dioica L.	
shade	Piscidia grandifolia (J.D. Sm.) I.M. Johnst.	
shade	Pithecellobium dulce (Roxb.) Benth.	Madras thorn
shade	Pongamia pinnata (L.) Pierre	Indian beech
shade	Prosopis chilensis (Mol.) Stuntz	Chilean mesquite
shade	Prosopis laevigata (Humb. & Bonpl.) M.C. Johnston	
shade	Pterocarpus marsupium Roxb.	gum kino
shade	Pterocarpus mildbraedii Harms	
shade	Pueraria montana var. lobata (Willd.) Maesen & Almeida	Japanese arrowroot
shade	Quercus acutissima Carruthers	
shade	Saraca asoca (Roxb.) De Wilde	asoka tree
shade	Senna alata (L.) Roxb.	candlestick cassia
shade	Senna didymobotrya (Fresen.) Irwin & Barneby	candelabra tree
shade	Senna multijuga (L.C. Richard) Irwin & Barneby	
shade	Senna racemosa (Mill.) Irwin & Barneby	
shade	Senna septemtrionalis (Viviani) Irwin & Barneby	smooth senna
shade	Senna siamea (Lam.) Irwin & Barneby	cassod tree
shade	Senna sulfurea (DC. ex Collad.) Irwin & Barneby	
shade	Senna surattensis (Burm.f.) Irwin & Barneby	
shade	Sesbania bispinosa (Jacq.) W.F. Wight	prickly sisham
shade	Sesbania grandiflora (L.) Pers.	agati sesbania
shade	Sesbania macrantha Welw. ex Phill. & Hutch.	
shade	Sesbania sesban subsp. punctata (DC.) Gillett	banana
shade	Sesbania speciosa Taub.	cocos
shade	Tamarindus indica L.	tamarind
shade	Tephrosia densiflora Hook.f.	fish poison bean
shade	Tephrosia tinctoria (L.) Pers.	
shade	Tephrosia vogelii Hook.f.	cocosnut
shade	Tephrosia zollingeri Back.	
shade	Trema orientalis (L.) Blume	African elm
shade	Xylia xylocarpa (Roxb.) Taub.	ironwood
shelter	Casuarina cunninghamiana Miq.	creek oak
shelter	Casuarina equisetifolia L.	horsetail tree (Jamaica)
shelter	Casuarina glauca Sieber ex Sprengel	swamp oak
shelter	Casuarina junghuhniana Miq.	
shelter	Cryptomeria japonica (L.f.) D. Don	Japanese cedar
shelter	Juniperus virginiana L.	eastern red cedar (USA)
shelter	Pinus elliottii Engelm.	slash pine
shelter	Pinus taeda L.	Frankincense pine
shelter	Ulmus pumila L.	dwarf Asiatic elm
silage plant	Alternanthera philoxeroides (Mart.) Griseb.	alligator weed
silage plant	Fallopia japonica (Houtt.) Ronse Decraene	Japanese fleeceflower
silage plant	Fallopia sachalinensis (F. Schmidt) Ronse Decraene	giant knotweed
silage plant	Heracleum antasiaticum Manden.	
silage plant	Heracleum asperum (Hoffm.) M. Bieb.	
silage plant	Heracleum dissectum Ledeb.	
silage plant	Heracleum lanatum Michx.	cow-parsnip
silage plant	Heracleum lehmannianum Bunge	
silage plant	Heracleum mantegazzianum Sommier & Levier	cartwheel flower
silage plant	Heracleum pastinacifolium K. Koch	
silage plant	Heracleum ponticum (Lipsky) Schischk. ex Grossh.	
silage plant	Heracleum pubescens (Hoffm.) M. Bieb.	
silage plant	Heracleum sosnowskyi Manden.	
silage plant	Heracleum trachyloma Fisch. & C.A. Mey.	
silage plant	Polygonum coriarium Grig.	
silage plant	Polygonum divaricatum L.	
silage plant	Polygonum panjutinii Charkev.	
silage plant	Rumex alpinus L.	alpine dock
silage plant	Rumex tianschanicus A. Los.	
silage plant	Trema orientalis (L.) Blume	African elm
smoking	Cannabis sativa subsp. indica (Lam.) Small & Cronquist	hashish
smoking	Carya ovata (Mill.) K. Koch	hickory nut
smoking	Dorstenia contrajerva L.	snakewort
soap making	Argemone mexicana L.	Bermuda thistle
soap making	Cannabis sativa subsp. sativa	hemp
soap making	Cinnamomum camphora (L.) Siebold	camphor laurel
soap making	Cinnamomum cassia Presl, , p.p.	cassia buds [-> for the fruits]
soap making	Cinnamomum verum J.S. Presl	Ceylon cinnamon
soap making	Eriobotrya japonica (Thunb.) Lindl.	Japanese medlar
soap making	Licania arborea Seem.	
soap making	Linum usitatissimum convar. mediterraneum (Vavilov ex Elladi) Kulpa & Danert	flax
soap making	Linum usitatissimum convar. mediterraneum (Vavilov ex Elladi) Kulpa & Danert	linseed
soap making	Litsea glutinosa (Lour.) C.B. Robins.	
soap making	Myrica esculenta Buch.-Ham. ex D. Don	box myrtle
soap making	Myrica pensylvanica Loisel. ex Duhamel	bayberry (USA)
soap making	Myristica argentea Warb.	Macassar nutmeg
soap making	Padus serotina subsp. capuli (Cav. ex Spreng.) Büttner	black cherry (Ecuador)
soap making	Papaver somniferum subsp. somniferum	chessbolls
soap making	Parinari curatellifolia Planch. ex Benth.	grys-apple
soap making	Parkia biglobosa (Jacq.) Benth.	African locust bean
soap making	Pentaclethra macrophylla Benth.	atta bean
soap making	Prinsepia utilis Royle	
soap making	Pseudeminia comosa (Bak.) Verdc.	
soap making	Virola sebifera Aubl.	red ucuuba
social use	Abrus precatorius L.	crab's eyes
social use	Anemopsis californica (Nutt.) Hook. & Arnott	Apache beads
social use	Astragalus hamosus L.	
social use	Baphia nitida Afzel. ex Lodd.	camwood
social use	Boehmeria nivea (L.) Gaud.	China grass
social use	Erythrina chiapasana Krukoff	chiapas coral bean
social use	Erythrina sigmoidea Hua	
social use	Monodora myristica (Gaertn.) Dunal	calabash nutmeg
social use	Myristica hypargyraea A. Gray, , p.p., Samoan specimens only	
social use	Myroxylon balsamum var. pereirae (Royle) Harms	balsam of Peru
social use	Pachycereus pecten-aboriginum (Engelmann) Britt. & Rose	
social use	Parietaria officinalis L.	day and night wort
social use	Pothomorphe umbellata (L.) Miq.	
social use	Rollinia mucosa (Jacq.) Baill.	biribá
social use	Rosa damascena Mill.	Damasc rose
social use	Rubus ursinus Cham. & Schltdl.	Californian dewberry
social use	Tamarindus indica L.	tamarind
social use	Urera laciniata (Goudot) Wedd.	
soil improvement	Acacia podalyriaefolia A. Cunn. ex G. Don	pearl acacia
soil improvement	Albizia chinensis (Osb.) Merr.	Chinese albizia
soil improvement	Alnus jorullensis H.B.K.	coffee
soil improvement	Astragalus sinicus L.	cotton
soil improvement	Calopogonium mucunoides Desv.	calopo
soil improvement	Derris malaccensis (Benth.) Prain	cocos
soil improvement	Derris microphylla (Miq.) B.D. Jackson	vetch tree
soil improvement	Desmodium heterocarpon subsp. ovalifolium (Prain) Ohashi	cocos
soil improvement	Dichrostachys glomerata (Forssk.) Chiov.	marabon thorn (Ghana)
soil improvement	Galega orientalis Lam.	fodder galega
soil improvement	Glycine max (L.) Merr.	
soil improvement	Indigofera hirsuta L.	citrus
soil improvement	Indigofera tinctoria L.	common indigo
soil improvement	Kummerowia stipulacea (Maxim.) Makino	Korean lespedeza
soil improvement	Kummerowia striata (Thunb.) Schindl., , p.max.p., excl. syn. Lesepedeza stipulacea	common lespedeza
soil improvement	Lathyrus hirsutus L.	Caley pea
soil improvement	Lespedeza bicolor Turcz.	bicolor lespedeza
soil improvement	Lespedeza cuneata (Dum. Cours.) G. Don	perennial lespedeza
soil improvement	Melilotus alba Medik.	Hubam clover
soil improvement	Mimosa scabrella Benth.	
soil improvement	Ornithopus sativus Brot.	French serradella
soil improvement	Paraserianthes lophantha (Willd.) Nielsen	plume albizia
soil improvement	Prosopis farcta (Solander ex Russell) Macbride	
soil improvement	Psophocarpus scandens (Endl.) Verdc.	banana
soil improvement	Sesbania bispinosa (Jacq.) W.F. Wight	prickly sisham
soil improvement	Stylosanthes guianensis (Aubl.) Sw.	Brazilian lucerne
soil improvement	Stylosanthes humilis H.B.K.	Townsville lucerne
soil improvement	Tephrosia tinctoria (L.) Pers.	
soil improvement	Trema micrantha Blume	Jamaican nettle tree
soil improvement	Trifolium hirtum All.	rose clover
soil improvement	Trifolium nigrescens subsp. petrisavii (Clem.) Holmboe	
soil improvement	Vigna luteola (Jacq.) Benth.	dalrymple vigna
spice	Achyranthes aspera L.	prickly chaff flower
spice	Amaranthus viridis L., , p.p.	green amaranth
spice	Archidendron jiringa (Jack) Nielsen	djenkol tree
spice	Artocarpus lakoochus Roxb.	lakoocha
spice	Canella winterana (L.) Gaertn.	bastard cinnamon
spice	Cerasus tomentosa (Thunb.) Loisel.	Chinese bush-cherry
spice	Cinnamomum bejolghota (Buch.-Ham.) Sweet	Annam cinnamon
spice	Cinnamomum burmanii (Nees) Blume	Batavia cassia
spice	Cinnamomum cassia Presl, , p.p.	cassia buds [-> for the fruits]
spice	Cinnamomum culitlawan (L.) Kostermans	
spice	Cinnamomum deschampsii Gamble	kayu manis
spice	Cinnamomum glanduliferum (Wall.) Nees, , p.p.	Nepal camphor wood
spice	Cinnamomum iners Reinw. ex Blume	wild cinnamon
spice	Cinnamomum loureirii Nees	Saigon cassia
spice	Cinnamomum mollifolium H.W. Li	
spice	Cinnamomum porrectum (Roxb.) Kosterm., , p.p.	
spice	Cinnamomum tamala (Buch.-Ham.) T. Nees & C.H. Eberm.	Indian cassia
spice	Cinnamomum verum J.S. Presl	Ceylon cinnamon
spice	Coluria geoides (Pall.) Ledeb.	clove oil plant
spice	Cymbopetalum penduliflorum (Dunal) Baill.	Mexican earflower
spice	Dipteryx odorata (Aubl.) Willd.	Dutch tonka
spice	Dipteryx punctata (Blake) Amshoff	
spice	Eriobotrya japonica (Thunb.) Lindl.	Japanese medlar
spice	Filipendula vulgaris Moench	ropwort
spice	Geum urbanum L.	herb bennet
spice	Ginkgo biloba L.	maidenhair-tree
spice	Glycyrrhiza lepidota (Nutt.) Pursh	American licorice
spice	Heracleum burmanicum Kurz	
spice	Illicium anisatum L.	bastard star anise
spice	Illicium verum Hook.f.	Chinese anise
spice	Kalanchoe pinnata (Lam.) Pers.	floppers
spice	Laurocerasus officinalis Roem.	cherry laurel
spice	Laurus nobilis L.	bay laurel
spice	Licaria puchury-major (Nees & Mart. ex Nees) Kosterm.	
spice	Licaria quixos (Lam.) Kosterm.	
spice	Litsea cubeba (Lour.) Pers.	mountain pepper
spice	Marasmius oreades (Bolt.: Fr.) Fr.	fairy ring mushroom
spice	Melilotus macrocarpa Coss. & Dur.	
spice	Melilotus officinalis (L.) Pall.	yellow melilot
spice	Michelia champaca L.	golden champa
spice	Monodora myristica (Gaertn.) Dunal	calabash nutmeg
spice	Myrica gale L.	bog myrtle
spice	Myristica argentea Warb.	Macassar nutmeg
spice	Myristica fragrans Houtt.	nutmeg
spice	Myristica malabarica Lam.	Bombay mace
spice	Myristica succedanea Blume	
spice	Nigella arvensis L.	
spice	Nigella sativa L.	black caraway
spice	Ocotea cymbarum H.B.K.	
spice	Peperomia pellucida (L.) H.B.K.	man-to-man
spice	Pholiota nameko (T. Ito) S. Ito & Imai	nameko
spice	Piper aduncum L.	
spice	Piper auritum Kunth	makulan (USA)
spice	Piper cubeba L.f.	cubeb
spice	Piper elongatum Vahl	matiko
spice	Piper guineense Schum. & Thonn.	black West African pepper
spice	Piper lolot C. DC.	lolot
spice	Piper longum L.	Indian long pepper
spice	Piper nigrum L.	black pepper [-> for the fruits]
spice	Piper peepuloides (A. Dietr.) Roxb.	long pepper
spice	Piper retrofractum Vahl	Javanese long pepper
spice	Piper ribesioides Wall.	
spice	Piper saigonense C. DC.	
spice	Piper schmidtii Hook.f.	nilgiri pepper (India)
spice	Piper trichostachyon (Miq.) C. DC.	pouched pepper (India)
spice	Pithecellobium dulce (Roxb.) Benth.	Madras thorn
spice	Polygonum hydropiper L.	water pepper
spice	Polygonum odoratum Lour.	
spice	Ravensara aromatica Sonnerat	clove nutmeg
spice	Sanguisorba minor subsp. minor	lady's mantles
spice	Sanguisorba officinalis L.	garden burnet
spice	Sassafras albidum (Nutt.) Nees	ague tree
spice	Sedum album L.	white stonecrop
spice	Sedum rupestre L.	Jenny stonecrop
spice	Trigonella caerulea subsp. caerulea	alfalfa
spice	Trigonella corniculata (L.) L.	
spice	Trigonella foenum-graecum L., , p.p., excl. β	fenugreek
spice	Undaria W.F.R. Suringar	
spice	Xylopia aethiopica (Dunal) A. Rich.	African pepper
spring vegetable	Amberboa moschata (L.) DC.	
spring vegetable	Rubus parviflorus Nutt.	blackberriy
spring vegetable	Rubus spectabilis Pursh	salmonberry
stabilisation of sandy soils	Acacia greggii A. Gray	cat's claw acacia
stabilisation of sandy soils	Acacia jacquemontii Benth.	
stabilisation of sandy soils	Acacia redolens Maslin	
stabilisation of sandy soils	Agriophyllum arenarium M. Bieb.	
stabilisation of sandy soils	Agriophyllum latifolium Fisch. & Mey.	
stabilisation of sandy soils	Atraphaxis frutescens (L.) C. Koch	
stabilisation of sandy soils	Atriplex halimus L.	shrubby orache
stabilisation of sandy soils	Atriplex suberecta I. Verdoorn	
stabilisation of sandy soils	Calliandra calothyrsus Meissner	calliandra
stabilisation of sandy soils	Calligonum L.	
stabilisation of sandy soils	Carpobrotus acinaciformis (L.) L. Bol.	
stabilisation of sandy soils	Carpobrotus chilensis (Molina) N.E. Br.	
stabilisation of sandy soils	Carpobrotus edulis (L.) N.E. Br.	hottentot fig
stabilisation of sandy soils	Casuarina cunninghamiana Miq.	creek oak
stabilisation of sandy soils	Casuarina equisetifolia L.	horsetail tree (Jamaica)
stabilisation of sandy soils	Casuarina glauca Sieber ex Sprengel	swamp oak
stabilisation of sandy soils	Casuarina junghuhniana Miq.	
stabilisation of sandy soils	Coccoloba uvifera (L.) L.	horse wood
stabilisation of sandy soils	Corispermum marschallii Stev.	
stabilisation of sandy soils	Corylus colurna L.	Byzantine filbert
stabilisation of sandy soils	Corylus heterophylla Fisch. ex Trautv.	
stabilisation of sandy soils	Ephedra distachya L.	
stabilisation of sandy soils	Eriogonum rosmarinifolium Nutt.	California buckwheat
stabilisation of sandy soils	Fallopia japonica (Houtt.) Ronse Decraene	Japanese fleeceflower
stabilisation of sandy soils	Galenia secunda (L.f.) Sond.	
stabilisation of sandy soils	Haloxylon ammodendron (C.A. Mey.) Bunge, , p.max.p.	saxoul
stabilisation of sandy soils	Haloxylon aphyllum (Minkw.) Iljin	black saxoul
stabilisation of sandy soils	Haloxylon persicum Bunge ex Boiss. & Buhse	white saxoul
stabilisation of sandy soils	Horaninovia ulicina Fisch. & Mey.	
stabilisation of sandy soils	Juniperus horizontalis Moench	creeping juniper
stabilisation of sandy soils	Mesembryanthemum crystallinum L.	crystalline
stabilisation of sandy soils	Opuntia dillenii (Ker-Gawler) Haw.	pest pear (Australia)
stabilisation of sandy soils	Rosa rugosa Thunb.	Japanese rose
stabilisation of sandy soils	Rosa spinosissima L., , p.p. typ.	burnet rose
stabilisation of sandy soils	Salicornia stricta (G.F.W. Mey.) Dumort.	glasswort
stabilisation of sandy soils	Salsola paletzkiana Litw.	
stabilisation of sandy soils	Salsola turcomanica Litw.	
stimulant	Anadenanthera peregrina (L.) Spegazzini	
stimulant	Aniba canelilla (H.B.K.) Mez	canelilla
stimulant	Artocarpus nitidus subsp. lingnanensis (Merr.) Jarrett	
stimulant	Cannabis sativa subsp. indica (Lam.) Small & Cronquist	hashish
stimulant	Cassia javanica subsp. javanica	betel pepper
stimulant	Ceratonia siliqua L.	carob bean
stimulant	Cinnamomum tamala (Buch.-Ham.) T. Nees & C.H. Eberm.	Indian cassia
stimulant	Coluria geoides (Pall.) Ledeb.	clove oil plant
stimulant	Ficus sycomorus subsp. gnaphalocarpa (Miq.) C.C. Berg	
stimulant	Gleditsia triacanthos L.	honey locust
stimulant	Monodora myristica (Gaertn.) Dunal	calabash nutmeg
stimulant	Nandina domestica Thunb.	heavenly bamboo
stimulant	Pentaclethra macrophylla Benth.	atta bean
stimulant	Piper betle L.	betel nut
stimulant	Piper nigrum L.	black pepper [-> for the fruits]
stimulant	Saraca asoca (Roxb.) De Wilde	asoka tree
stimulant	Schisandra chinensis (Turcz.) Baill.	
stimulant	Sophora secundiflora (Orteg.) Lagasca ex DC.	mescal bean
stimulant	Tamarindus indica L.	tamarind
sugar production	Beta vulgaris convar. vulgaris	chard
sugar production	Beta vulgaris convar. vulgaris	
sugar production	Beta vulgaris var. altissima Döll	beet
sugar production	Beta vulgaris var. altissima Döll	sugar beet
support	Antiaris toxicaria (Pers.) Leschenault	upas-tree
support	Cinnamomum verum J.S. Presl	Ceylon cinnamon
support	Dalbergia latifolia Roxb.	black pepper
support	Delonix regia (Boj. ex Hook.) Raf.	flamboyant
support	Desmanthus virgatus (L.) Willd.	dwarf koa
support	Erythrina berteroana Urb.	
support	Erythrina corallodendrum L., , p.p., quoad var. occidentalis L.	coral tree
support	Erythrina fusca Lour.	betel pepper
support	Erythrina stricta Roxb.	
support	Erythrina suberosa Roxb.	betel pepper
support	Erythrina subumbrans (Hassk.) Merrill	betel pepper
support	Erythrina variegata L.	black pepper
support	Gliricidia sepium (Jacq.) Kunth ex Walp.	black pepper
support	Leucaena leucocephala (Lam.) De Wit	horse tamarind
support	Ormocarpum cochinchinense (Lour.) Merr.	
support	Saraca asoca (Roxb.) De Wilde	asoka tree
support	Sesbania grandiflora (L.) Pers.	agati sesbania
support	Sesbania sesban subsp. punctata (DC.) Gillett	banana
support	Tamarindus indica L.	tamarind
tannin	Caesalpinia cacalaco Humb. & Bonpl.	
tannin	Caesalpinia ferrea Mart.	Brazilian ironwood
tannin	Caesalpinia spinosa (Molina) Kuntze	tara bean
tannin	Pinus roxburghii Sargent	chir pine
tanning	Acacia auriculiformis A. Cunn. ex Benth.	
tanning	Acacia catechu (L.f.) Willd.	catechu tree
tanning	Acacia cavenia (Mol.) Hook. & Arnott	
tanning	Acacia cyclops A. Cunn. ex G. Don	
tanning	Acacia dealbata (Wendl.) Link	silver wattle
tanning	Acacia decurrens (Wendl.) Willd.	black acacia
tanning	Acacia elata A. Cunn. ex Benth.	cedar wattle
tanning	Acacia falcata Willd.	
tanning	Acacia farnesiana (L.) Willd.	fragrant acacia
tanning	Acacia jacquemontii Benth.	
tanning	Acacia karroo Hayne	alithorn acacia (India)
tanning	Acacia longifolia Willd.	sallow (Australia)
tanning	Acacia macracantha Humb. & Bonpl. ex Willd.	
tanning	Acacia mearnsii De Wild.	black wattle
tanning	Acacia nilotica (L.) Delile	black babul
tanning	Acacia pennata (L.) Willd.	
tanning	Acacia polybotrya Benth.	
tanning	Acacia saligna (Labill.) Wendl.	blue-leaved wattle
tanning	Acacia sieberiana DC.	African rosewood
tanning	Acacia tortilis (Forssk.) Hayne	
tanning	Acacia tortuosa (L.) Willd.	
tanning	Adenanthera microsperma Teijsm. & Binn.	
tanning	Albizia lebbek (L.) Benth.	chatter box tree
tanning	Albizia lebbekoides (DC.) Benth.	black siris
tanning	Albizia procera (Roxb.) Benth.	forest siris
tanning	Annona reticulata L.	bullock's heart
tanning	Artocarpus heterophyllus Lam.	jack
tanning	Bauhinia purpurea L.	camel's foot tree
tanning	Bergenia crassifolia (L.) Fritsch	Siberian tea
tanning	Butea monosperma (Lam.) Taub.	butea tree
tanning	Caesalpinia brevifolia (Clos) Benth.	
tanning	Caesalpinia coriaria (Jacq.) Willd.	American sumac
tanning	Caesalpinia decapetala (Roth) Alston	mysore thorn
tanning	Caesalpinia digyna Rottl.	teri-pod plant
tanning	Carpobrotus edulis (L.) N.E. Br.	hottentot fig
tanning	Cassia fistula L.	golden shower
tanning	Castanea dentata Borkh.	American chestnut (USA)
tanning	Castanea sativa Mill.	chestnut
tanning	Casuarina cunninghamiana Miq.	creek oak
tanning	Casuarina equisetifolia L.	horsetail tree (Jamaica)
tanning	Casuarina glauca Sieber ex Sprengel	swamp oak
tanning	Casuarina junghuhniana Miq.	
tanning	Cerasus puddum Seringe ex DC.	wild Himalayan cherry
tanning	Ceratonia siliqua L.	carob bean
tanning	Chrysobalanus icaco L.	cocoa plum (USA)
tanning	Coccoloba uvifera (L.) L.	horse wood
tanning	Faidherbia albida (Delile) A. Chev.	ana-tree (Transvaal)
tanning	Ficus benghalensis L.	Bengal banyan
tanning	Ficus glumosa Del.	
tanning	Ficus religiosa L.	bo tree
tanning	Gleditsia japonica Miq.	
tanning	Gleditsia sinensis Lam.	
tanning	Inga vera subsp. vera	
tanning	Juglans mandshurica Maxim.	Manchurian walnut
tanning	Juglans regia subsp. regia	English walnut
tanning	Maclura pomifera (Raf.) C.K. Schneider	bow-wood
tanning	Mespilus germanica L.	medlar
tanning	Mespilus germanica var. apyrena DC. ex Lam. & DC.	
tanning	Morus alba L.	white mulberry
tanning	Parkia biglobosa (Jacq.) Benth.	African locust bean
tanning	Parkia javanica (Lam.) Merr.	
tanning	Peltophorum pterocarpum (DC.) Backer ex K. Heyne	copper pod
tanning	Pithecellobium dulce (Roxb.) Benth.	Madras thorn
tanning	Polygonum bucharicum Grig.	
tanning	Polygonum coriarium Grig.	
tanning	Polygonum divaricatum L.	
tanning	Polygonum hissaricum M. Pop.	
tanning	Polygonum panjutinii Charkev.	
tanning	Prosopis alba Griseb.	
tanning	Prosopis cineraria (L.) Druce	musquit bean
tanning	Prosopis juliflora (Sw.) DC.	iron-wood (USA)
tanning	Prunus spinosa L.	blackthorn
tanning	Pterocarpus erinaceus Poir.	African kino
tanning	Quercus dentata Thunb.	daimio oak
tanning	Quercus ilex L.	holly oak
tanning	Quercus infectoria G. Olivier	gall oak
tanning	Quercus leucotrichophora A. Camus	bau oak
tanning	Quercus mongolica Fisch. ex Turcz.	Mongolian oak
tanning	Quercus variabilis Blume	Chinese cork oak
tanning	Rosa banksiae Aiton	Banksian rose
tanning	Rumex hydrolapathum Huds.	great water dock
tanning	Rumex hymenosepalus Torr.	canaigre
tanning	Rumex tianschanicus A. Los.	
tanning	Senna auriculata (L.) Roxb.	Tanner's cassia
tanning	Stryphnodendron adstringens (Mart.) Coville	
tanning	Tamarindus indica L.	tamarind
tanning	Trema orientalis (L.) Blume	African elm
technical use	Abelmoschus esculentus (L.) Moench	lady's finger
technical use	Abelmoschus ficulneus (L.) Wight & Arn.	
technical use	Arachis hypogaea L.	cocos
technical use	Chrysobalanus icaco L.	cocoa plum (USA)
technical use	Corylus avellana var. avellana	filbert
technical use	Corylus maxima Mill.	giant filbert
technical use	Cyamopsis tetragonoloba (L.) Taub.	cluster bean
technical use	Glycine max (L.) Merr.	
technical use	Glycyrrhiza glabra L.	Anatolian licorice
technical use	Glycyrrhiza uralensis Fisch. ex DC.	Chinese licorice
technical use	Gypsophila paniculata L.	baby's breath
