crop,country,year,c_area_harvested,c_feed,c_production,c_yield,vap_gross_production_value_2004_2006_i,vap_gross_production_value_2014_2006_us,vap_gross_production_value_us,vap_net_production_value_2004_2006_i
Walnuts,World,2012,1227336,NA,3660147,29822,5682836.181,7088.827221,16353.02825,5682836.181
Walnuts,World,2013,986211,NA,3007937,30500,4670198.329,5805.38064,12740.09286,4670198.329
Watercress,World,2010,1022264.064,NA,14428949.62,7841.500063,2719005.697,2638.463669,4314.725049,2462669.932
Watercress,World,2011,1020710.175,NA,14488486.39,7885.833396,2730224.867,2662.436172,4967.716247,2468384.568
Watercress,World,2012,1057127.62,NA,15105593.34,7938.500064,2846513.113,2693.238423,5132.461632,2563851.158
Watercress,World,2013,1097662.12,NA,15441461.9,7815.333396,2909804.527,2763.818789,5301.197745,2615152.621
Watermelons,World,2010,3377110,NA,101210728,299696,11529824.91,13074.77518,44648.35359,10324363.75
Watermelons,World,2011,3362092,NA,102402246,304579,11665561.41,13114.83912,49440.92932,10411219.34
Watermelons,World,2012,3327671,NA,105257242,316309,11990799.76,13470.0954,51114.53086,11094112.77
Watermelons,World,2013,3358842,NA,108078173,321772,12312157.44,13800.86074,37728.01953,11408183.05
Wheat,World,2010,215500007,NA,640327135,29714,101032096,98693.53776,152900.7012,78691075.2
Wheat,World,2011,220487954,NA,697697675,31643,110084134.6,106033.0771,194429.8871,83745393.5
Wheat,World,2012,217774417,NA,672724051,30891,106143746.3,103771.3625,190416.724,80635222.8
Wheat,World,2013,218735766,NA,710956882,32503,112176198.8,108848.6718,198239.6991,86293094.27
Wildrice,World,2010,914670.6,NA,1124896.6,2459.6,294362.9458,157.5952194,313.664468,256496.005
Wildrice,World,2011,760111.2,179099.4,973871.4,2562.4,254842.6611,160.6319412,237.6431336,202656.4559
Wildrice,World,2012,789844,182390.6,1095306.6,2773.4,286619.8525,172.9082546,356.5704964,233007.6249
Wildrice,World,2013,852062.6,187620.8,1230108,2887.4,321894.6791,198.7408896,396.1379338,266814.3469
Winged bean,World,2010,690322.2864,NA,513581.5719,1062.857144,285462.4954,214.0679524,331.9086469,213325.9806
Winged bean,World,2011,713747.1436,NA,520060.4291,1040.857144,289063.5903,211.8113391,361.9053556,205525.4944
Winged bean,World,2012,839709.7151,NA,602524.1435,1025.000001,334899.2246,253.6538037,432.715917,219389.5994
Winged bean,World,2013,863478.4294,NA,651756.1435,1078.285715,362263.6324,277.1598387,467.0284002,258498.6504
Yams,World,2010,4929903,NA,56740979,115096,14471446.18,22756.2364,17688.09226,11839283.63
Yams,World,2011,6534631,NA,53122678,81294,13548620.35,20704.71936,17841.63088,11099452.8
Yams,World,2012,6677545,NA,53934958,80771,13755787.46,20394.63504,18312.84215,11726838.77
Yams,World,2013,7308365,NA,57957801,79303,14781789.44,22173.11875,19054.02503,13065600.68
"Yautia, cocoyam",World,2010,47287,NA,389299,82327,189588.202,66.152157,158.279381,175880.1541
"Yautia, cocoyam",World,2011,43567,NA,394203,90482,191976.6623,79.867167,166.752959,173098.146
"Yautia, cocoyam",World,2012,47661,NA,447515,93895,217939.4805,74.936446,178.445175,188369.1934
"Yautia, cocoyam",World,2013,47360,NA,480799,101521,234148.4243,74.435352,245.320173,202448.1194
Year bean,World,2010,32486941,NA,46510911,231884,23835651.47,19749.88248,33788.66193,21302312.54
Year bean,World,2011,32210303,NA,46191613,229717,23504602.44,19222.51469,41868.44617,21279052.06
Year bean,World,2012,30844784,NA,47256489,237545,23964544.99,19624.754,38113.73763,21571142.16
Year bean,World,2013,31027121,NA,47828399,241313,24162824.91,19590.84717,41088.62885,21730034.48
Zucchini,World,2010,1736070,NA,22763108,131119,3991260.647,4201.394874,8028.022937,3857998.12
Zucchini,World,2011,1780650,NA,23661986,132884,4148868.992,4364.476176,8561.915827,3967987.717
Zucchini,World,2012,1821600,NA,23917255,131298,4193627.511,4438.297014,8900.281181,4030266.007
Zucchini,World,2013,1851136,NA,24522500,132473,4299750.67,4472.907438,9673.60717,4130388.704
