"crop_name","country_iso2","country_name","year","c_area_harvested","c_production","clp_import_quantity","clp_import_value","clp_export_quantity","clp_export_value","fs_food_supply_quantity_g","fs_food_supply_kcal","fs_protein_supply_quantity","fs_fat_supply_quantity","vap_gross_production_value_us","gp_index_crops","gp_index_crops_lives_products","gp_index_food_supply","gp_index_value_agricultural_production","compose_index"
"Oats","","World","2011",9646039,22607484,3379710,1303160,3477736,1238687,1.63,3,0.13,0.06,5029.308587,0.0126209652192241,0.00994022934562191,0.00625415552643068,0.0143963535956438,0.0108029259217301
"Oats","","World","2012",9554773,21216193,3527644,1376433,3455562,1286564,1.57,3,0.13,0.06,4838.063902,0.0121919846817061,0.0102759809616472,0.00620349354318291,0.0138488929784039,0.010630088041235
"Oats","","World","2013",9784768,23797171,3385272,1440515,3106227,1282910,NA,NA,NA,NA,5181.41705,0.0130297937851697,0.0100623952489762,NA,0.0148317821307761,0.0126413237216406
"Oca","","World","2010",1218971,8950085,150870,157835,137478,101979,5.12,6,0.08,0.01,2069.069745,0.00319674043846777,0.000731631753978461,0.00855024500836928,0.00592231844209781,0.00460023391072833
"Oca","","World","2011",1257843,9400643,161930,178870,157844,110144,5.28,6,0.08,0.01,2452.447779,0.00334211108794091,0.000812640201192061,0.00868534363036334,0.00701978358278842,0.00496496962557118
"Oca","","World","2012",1273960,9798676,141226,154375,188810,148987,5.48,6,0.08,0.01,2908.690011,0.00345792022743899,0.000854297188992981,0.0088542169078559,0.00832583114139966,0.00537306636642188
"Oca","","World","2013",1286432,9809301,148880,180834,161957,146925,NA,NA,NA,NA,2707.665689,0.00346934712974971,0.000889782324173882,NA,0.00775037515211373,0.00403650153534577
"Oil palm","","World","2010",16855189,281382333,42664012,33376026,43654771,33312904,6.41,57,0.01,6.35,76268.334313,0.0856495427058576,0.19727919645858,0.188742160053904,0.218326522925706,0.172499355536012
"Oil palm","","World","2011",17533696,306909365,44800969,47832423,46005117,45256373,6.62,57,0.01,6.54,92711.506274,0.0928309022232615,0.254993018911909,0.193622447292301,0.265397054957228,0.201710855846175
"Oil palm","","World","2012",18243814,322783851,49439035,47180008,48472889,42103157,6.59,58,0.01,6.53,87118.657873,0.0974962512745143,0.251725272448782,0.193805795927764,0.249386862372056,0.198103545505779
"Oil palm","","World","2013",18629154,333930524,54401339,43425468,51649573,37417540,NA,NA,NA,NA,77865.350836,0.100693725028,0.239652121639121,NA,0.222898172336114,0.187748006334412
"Oiticica","","World","2010",1625481,2850441,455710,558018,421025,363968,0.34,1,0.07,0.09,992.579453,0.00187438682328941,0.00249695741876053,0.0040570020809653,0.00284073716985972,0.00281727087321874
"Oiticica","","World","2011",1651134,3330732,481585,594953,660991,413367,0.38,1,0.08,0.09,1499.413426,0.00201842459690456,0.00285754034664624,0.00424712445378714,0.00429160959382657,0.00335367474779113
"Oiticica","","World","2012",1695971,3624339,382163,545902,561933,463546,0.38,1,0.08,0.09,1641.548556,0.00212665803530142,0.00273275007463636,0.00424712445378714,0.00469848827911538,0.00345125521071007
"Oiticica","","World","2013",1727446,3728159,416629,749535,683806,650727,NA,NA,NA,NA,1670.582322,0.00217574239500907,0.00364967289108859,NA,0.00478160088146121,0.00353567205585296
"Okra","","World","2010",1070892,7426293,NA,NA,NA,NA,283.67,71,3.79,0.59,8211.510383,0.00269359521023612,NA,0.345763225678197,0.0235057840586135,0.123987534982349
"Okra","","World","2011",1676066,7994721,NA,NA,NA,NA,286.58,71,3.82,0.6,8886.931453,0.00326196055088533,NA,0.348936899770159,0.0254392570640412,0.125879372461695
"Okra","","World","2012",1797543,9694402,NA,NA,NA,NA,296.09,73,3.93,0.61,10424.348882,0.0037929369785992,NA,0.359846582517087,0.0298402969916905,0.131159938829126
"Okra","","World","2013",1829777,9627429,NA,NA,NA,NA,NA,NA,NA,NA,9384.013176,0.00379764104371812,NA,NA,0.0268622125145012,0.0153299267791097
"Olives","","World","2010",9898748,20418234,4535288,13251733,4333554,12884221,2.14,11,0.01,1.24,22417.881181,0.0122202868806068,0.0603157711477206,0.0376661656047324,0.0641732071862777,0.0435938577048344
"Olives","","World","2011",10045874,21228393,4769407,14291016,4557441,14016193,2.22,11,0.01,1.3,21714.496005,0.0125351407303246,0.0651466672367093,0.0392188634305809,0.0621596836072546,0.0447650887512173
"Olives","","World","2012",10237098,17683520,5085250,13849405,4885955,13924834,2.38,12,0.01,1.33,19686.610643,0.0117354747589096,0.0645049459222731,0.0405527406895627,0.0563546209882738,0.0432869455897548
"Olives","","World","2013",10278438,22025129,4999139,16751790,4844018,16470922,NA,NA,NA,NA,20069.806402,0.0129056069625636,0.075712031132176,NA,0.0574515643451354,0.048689734146625
"Onions","","World","2010",4454836,84161349,14153564,6453464,14314472,6269248,28.84,11,0.4,0.06,36106.14909,0.0252115547080901,0.0457836549030888,0.037100388333521,0.10335749927997,0.0528632743061674
"Onions","","World","2011",4607975,90439921,13760024,6534174,14121788,6165840,30.54,11,0.42,0.06,32375.193472,0.0269683513483517,0.0453227130840072,0.0388485066268544,0.0926771958481389,0.0509541917268381
"Onions","","World","2012",4720230,87993059,13603318,5332230,13616624,5126682,29.57,11,0.41,0.06,36232.63436,0.026402715848754,0.0402292232263622,0.0378731235136922,0.103719578382905,0.0520561602429284
"Onions","","World","2013",4937286,90231626,14646934,7126130,14570010,6887014,NA,NA,NA,NA,48597.316567,0.0271415400717805,0.0489709143480894,NA,0.139114949255666,0.0717424678918453
"Orache","","World","2010",844718,20335174,112015,168862,107602,149217,283.67,71,3.79,0.59,7717.435788,0.00593109658759992,0.000808808477125554,0.345763225678197,0.022091436869089,0.0936486419030029
"Orache","","World","2011",863290,21184463,130828,190044,111233,167991,286.58,71,3.82,0.6,11785.567473,0.00616725143836186,0.000906955917079466,0.348936899770159,0.0337369468255265,0.0974370134877818
"Orache","","World","2012",884621,22141613,152088,207653,138198,198146,296.09,73,3.93,0.61,19161.729757,0.00643367542933739,0.00103998509096068,0.359846582517087,0.0548520871331395,0.105543082542631
"Orache","","World","2013",919494,23274869,165829,252110,152436,245193,NA,NA,NA,NA,12219.898208,0.00675577602609964,0.00124936954744247,NA,0.0349802701224294,0.0143284718986572
"Oranges","","World","2010",6371904,94511489,24808461,22049124,27226675,21803848,34.2,9,0.17,0.03,35541.623828,0.0292598881848615,0.126490963043071,0.0363752116553355,0.10174147869157,0.0734668853937096
"Oranges","","World","2011",6324053,99695868,26287513,24921884,28377641,24576704,36.35,10,0.18,0.04,44688.684561,0.0305898658733849,0.140004652411768,0.0390506762377412,0.127926026067718,0.0843928051476529
"Oranges","","World","2012",6242567,98122077,26400485,24731415,27996376,24151593,34.59,10,0.17,0.03,42040.366123,0.0301196714704304,0.138525799823897,0.037160718926008,0.120344900104843,0.0815377725812946
"Oranges","","World","2013",6498380,101955304,27509953,26672893,29313830,25216805,NA,NA,NA,NA,45146.520433,0.0313045993384996,0.146354577530212,NA,0.129236635610041,0.102298604159585
"Papayas","","World","2010",400500,10784883,266756,243200,267609,187647,65.96,28,0.34,0.33,4290.903085,0.00311259464704097,0.0012543424286937,0.0819438251015883,0.0122825801754922,0.0246483355882038
"Papayas","","World","2011",407321,11296221,260552,251169,267150,191601,68.08,29,0.35,0.34,4934.629456,0.00325175961480838,0.00127425503981918,0.0845939586923702,0.0141253233419298,0.0258113241722319
"Papayas","","World","2012",419694,12013955,268578,249010,272052,210243,70.36,30,0.36,0.35,4705.255614,0.00344903436323057,0.00131895269968688,0.0873791909051461,0.0134687134857134,0.0264039728634442
"Papayas","","World","2013",423095,12358964,272802,272159,293387,226752,NA,NA,NA,NA,4501.182266,0.00354209995792595,0.00141817464160605,NA,0.0128845292974924,0.00594826796567482
"Parsley","","World","2010",18400753,259721091,2399248,2480279,3251236,3268037,283.67,71,3.79,0.59,77665.050267,0.0810241339472912,0.0158480385917066,0.345763225678197,0.222324788175722,0.166240046598229
"Parsley","","World","2011",18372783,260792753,2608363,2709243,3375853,3295271,286.58,71,3.82,0.6,89418.891726,0.0812865389830482,0.016591688396281,0.348936899770159,0.255971554882383,0.175696670507968
"Parsley","","World","2012",19028297,271900678,2451482,2586994,3002047,3004214,296.09,73,3.93,0.61,92384.308643,0.0846608439174669,0.0153591693432372,0.359846582517087,0.264460412890408,0.18108175216705
"Parsley","","World","2013",19757918,277946312,2625756,3170254,2883011,3301102,NA,NA,NA,NA,95421.558641,0.0867554459507617,0.0172039502151519,NA,0.273154901621517,0.125704765929144
"Parsnip","","World","2010",18400753,259721091,2399248,2480279,3251236,3268037,283.67,71,3.79,0.59,77665.050267,0.0810241339472912,0.0158480385917066,0.345763225678197,0.222324788175722,0.166240046598229
"Parsnip","","World","2011",18372783,260792753,2608363,2709243,3375853,3295271,286.58,71,3.82,0.6,89418.891726,0.0812865389830482,0.016591688396281,0.348936899770159,0.255971554882383,0.175696670507968
"Parsnip","","World","2012",19028297,271900678,2451482,2586994,3002047,3004214,296.09,73,3.93,0.61,92384.308643,0.0846608439174669,0.0153591693432372,0.359846582517087,0.264460412890408,0.18108175216705
"Parsnip","","World","2013",19757918,277946312,2625756,3170254,2883011,3301102,NA,NA,NA,NA,95421.558641,0.0867554459507617,0.0172039502151519,NA,0.273154901621517,0.125704765929144
"Passionfruit","","World","2010",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,0.00732272017813924,0.00296398743452612,0.0819438251015883,0.0294689352034348,0.0304248669794221
"Passionfruit","","World","2011",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,0.00767080423766747,0.0033635009670766,0.0845939586923702,0.0359396157529376,0.032891969912513
"Passionfruit","","World","2012",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,0.00813930262286523,0.00431173939717596,0.0873791909051461,0.0382538235160735,0.0345210141103152
"Passionfruit","","World","2013",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,0.00833143809531704,0.00485669709996857,NA,0.0386150737019537,0.0172677362990798
"Pawpaw","","World","2010",4539566,28282688,1984150,1889942,1948145,1651048,65.96,28,0.34,0.33,9823.729645,0.0105783297029747,0.010013887153669,0.0819438251015883,0.0281209531144258,0.0326642487681644
"Pawpaw","","World","2011",4833356,29331448,2444537,2452088,2396751,2119691,68.08,29,0.35,0.34,11227.146752,0.011057440919837,0.0127667675308709,0.0845939586923702,0.0321384012105297,0.035139142088402
"Pawpaw","","World","2012",5040661,30532406,2463747,2604108,2385596,2161214,70.36,30,0.36,0.35,11228.12823,0.0115167023693689,0.0131657976684062,0.0873791909051461,0.0321412108078353,0.0360507254376891
"Pawpaw","","World","2013",5117804,31536972,2523807,2858010,2379246,2326015,NA,NA,NA,NA,11305.770503,0.01183422719948,0.0140655710451907,NA,0.0323634710327429,0.0194210897591379
"Peaches and nectarines","","World","2010",1534177,20540957,1629699,2148027,1681054,2127382,65.96,28,0.34,0.33,11470.810888,0.00646245711797966,0.0111344069211052,0.0819438251015883,0.0328359187300037,0.0330941519676692
"Peaches and nectarines","","World","2011",1537880,21282597,1697482,2196840,1753481,2012010,68.08,29,0.35,0.34,20546.024032,0.00666001582297,0.0110784511365038,0.0845939586923702,0.058814793852195,0.0402868048760097
"Peaches and nectarines","","World","2012",1519036,21279132,1832223,2423103,1881526,2344349,70.36,30,0.36,0.35,21527.213567,0.00664606065552495,0.0124263892517731,0.0873791909051461,0.0616235653924886,0.0420188015512332
"Peaches and nectarines","","World","2013",1559769,21851523,1785869,2604408,1883898,2538127,NA,NA,NA,NA,21862.932816,0.00682475241751261,0.0131767875343776,NA,0.0625846016026027,0.0275287138514976
"Pearl millet","","World","2010",36016793,32805831,404750,151767,382999,125300,9.58,29,0.76,0.3,10175.829125,0.0335566411157908,0.0011094482657737,0.040618682426149,0.0291288796805975,0.0261034128720778
"Pearl millet","","World","2011",33977510,27058875,335675,151255,384395,145625,9.18,27,0.73,0.28,9076.185389,0.0306339988335015,0.00110604680940992,0.0384044344551193,0.0259810189259076,0.0240313747559846
"Pearl millet","","World","2012",31252411,26649147,343168,146524,368144,129610,9.02,27,0.71,0.28,9792.355746,0.0286399119094398,0.00105615317744501,0.0379566403984786,0.0280311416035241,0.0239209617722219
"Pearl millet","","World","2013",31216989,26413944,348129,170993,280492,117230,NA,NA,NA,NA,8938.717089,0.0285535515426878,0.0010223873632381,NA,0.0255874995955851,0.018387812833837
"Pears","","World","2010",1545920,22558042,2581953,2546755,2567608,2315443,65.96,28,0.34,0.33,12096.942125,0.00700092715693899,0.0135878226703848,0.0819438251015883,0.0346282937363009,0.0342902171663033
"Pears","","World","2011",1577611,24060201,2681605,2784559,2638792,2513274,68.08,29,0.35,0.34,28448.153206,0.00741781880635362,0.0146062107648477,0.0845939586923702,0.0814355768303332,0.0470133912734762
"Pears","","World","2012",1565948,24301149,2645248,2736328,2591007,2542805,70.36,30,0.36,0.35,20669.390221,0.00747309664658886,0.0145163075856641,0.0873791909051461,0.0591679442154403,0.0421341348382098
"Pears","","World","2013",1591090,25313039,2516338,2986290,2488364,2803920,NA,NA,NA,NA,21501.679171,0.00775655117033886,0.0154217153067943,NA,0.061550470152247,0.0282429122097934
"Peas","","World","2010",8730589,26313465,4030377,1701538,4680050,1690803,2.12,7,0.47,0.03,10031.737162,0.0129616690405726,0.0129704626852608,0.013065960706103,0.028716399328512,0.0169286229401121
"Peas","","World","2011",8447475,27236769,4559938,2310423,5025622,2258165,2.23,7,0.49,0.03,17361.947458,0.0130084521373498,0.0160071809811531,0.0134715364433706,0.0496999966146084,0.0230467915441205
"Peas","","World","2012",8882444,27615396,4323907,2360728,4376172,2117158,2.18,7,0.48,0.03,17298.385036,0.0134090953570852,0.0152025562522997,0.0132729704066741,0.049518041634885,0.022850665912736
"Peas","","World","2013",8683765,28648797,4617359,2623512,4935105,2487494,NA,NA,NA,NA,14200.921925,0.0135432729938104,0.0171056632334654,NA,0.0406511857187279,0.0237667073153346
"Pecan","","World","2010",581028,826771,433559,1534219,262461,1178755,6.02,15,0.4,1.15,1912.534388,0.000619326202774287,0.00608352972943461,0.0466369629096689,0.00547421739728662,0.0147035090597911
"Pecan","","World","2011",567099,845615,430906,1846159,307097,1490357,6.34,16,0.42,1.24,2195.251104,0.000614638866632394,0.00740770142910418,0.049903782740143,0.00628352756371239,0.016052412649898
"Pecan","","World","2012",589226,867286,458584,2030043,349900,1618078,6.39,16,0.42,1.23,1971.314058,0.000635653387768627,0.008098695823974,0.0496984763070408,0.00564248118155522,0.0160188266750847
"Pecan","","World","2013",578129,877768,392896,2007377,310183,1603948,NA,NA,NA,NA,2008.074412,0.000630727833839299,0.00795115187236017,NA,0.00574771205942666,0.00477653058854204
"Pepper","","World","2010",563051,418426,308003,1115268,343021,1310967,0.16,0,0.02,0,1493.105375,0.000499518261173974,0.0055000457785754,0.000439350392766081,0.00427355204888596,0.00267811662035035
"Pepper","","World","2011",541344,419468,314361,1669158,330494,1932310,0.17,0,0.02,0,1942.001371,0.000484766278328133,0.00794348093545787,0.00044779405664071,0.00555857013473068,0.00360865285128935
"Pepper","","World","2012",558583,414382,325951,2052116,350450,2272852,0.16,0,0.02,0,2231.069099,0.000495362169239594,0.00946506016807027,0.000439350392766081,0.00638606082706032,0.00419645838928407
"Pepper","","World","2013",478290,434960,364291,2322848,384632,2455330,NA,NA,NA,NA,2365.322757,0.000445192467972553,0.0104492287252598,NA,0.00677037786298418,0.00588826635207218
"Peppermint","","World","2010",2776,80767,8,46,0,0,NA,NA,NA,NA,0.223349,2.29076181634865e-05,9.74194572403448e-08,NA,0,7.66834587357563e-06
"Peppermint","","World","2011",2331,62931,0,0,0,0,NA,NA,NA,NA,0.240006,1.79100578966502e-05,0,NA,4.76826401809017e-08,5.98591351227704e-06
"Peppermint","","World","2012",4062,106385,0,0,0,0,NA,NA,NA,NA,0.784301,3.05334122762015e-05,0,NA,1.6057917016724e-06,1.07130679926246e-05
"Peppermint","","World","2013",3671,95164,0,0,0,0,NA,NA,NA,NA,1.006007,2.73124781762364e-05,0,NA,2.24045144976311e-06,9.85097654199985e-06
"Perilla","","World","2010",1625481,2850441,455710,558018,421025,363968,0.34,1,0.07,0.09,992.579453,0.00187438682328941,0.00249695741876053,0.0040570020809653,0.00284073716985972,0.00281727087321874
"Perilla","","World","2011",1651134,3330732,481585,594953,660991,413367,0.38,1,0.08,0.09,1499.413426,0.00201842459690456,0.00285754034664624,0.00424712445378714,0.00429160959382657,0.00335367474779113
"Perilla","","World","2012",1695971,3624339,382163,545902,561933,463546,0.38,1,0.08,0.09,1641.548556,0.00212665803530142,0.00273275007463636,0.00424712445378714,0.00469848827911538,0.00345125521071007
"Perilla","","World","2013",1727446,3728159,416629,749535,683806,650727,NA,NA,NA,NA,1670.582322,0.00217574239500907,0.00364967289108859,NA,0.00478160088146121,0.00353567205585296
"Persimmons","","World","2010",817097,4078892,832,2151,949,3239,65.96,28,0.34,0.33,2685.436534,0.00163779985930876,1.24977664671112e-05,0.0819438251015883,0.00768674155666494,0.0228202160710073
"Persimmons","","World","2011",899706,4485019,1395,3104,988,3541,68.08,29,0.35,0.34,3024.571458,0.00180176399099442,1.54651753749274e-05,0.0845939586923702,0.0086575555420086,0.023767185850187
"Persimmons","","World","2012",950754,4823046,274270,346261,468835,559754,70.36,30,0.36,0.35,3106.184078,0.00192597590028108,0.00240446413550529,0.0873791909051461,0.00889118135660191,0.0251502030743836
