"crop_name","country_iso2","country_name","year","c_area_harvested","c_production","clp_import_quantity","clp_import_value","clp_export_quantity","clp_export_value","fs_food_supply_quantity_g","fs_food_supply_kcal","fs_protein_supply_quantity","fs_fat_supply_quantity","vap_gross_production_value_us","gp_index_crops","gp_index_crops_lives_products","gp_index_food_supply","gp_index_value_agricultural_production","compose_index"
"Ramie","","World","2012",69930,133289,NA,NA,NA,NA,NA,NA,NA,NA,202.687346,2.0800518388498e-05,NA,NA,0.000289788614952817,0.000310589133341315
"Ramie","","World","2013",63600,122758,NA,NA,NA,NA,NA,NA,NA,NA,98.653073,1.90128704529492e-05,NA,NA,0.000140883385741654,0.000159896256194603
"Rapeseed and Mustards","","World","2010",32886293,60473711,55096953,29986265,54874900,29159716,4.03,35,0,4,28874.927675,0.00966605590832323,0.0494081284546686,0.0295928517880928,0.0413286347093289,0.129995670860413
"Rapeseed and Mustards","","World","2011",34476640,63378722,57492318,42605436,56771624,40718239,4.12,36,0,4.08,37094.617083,0.0101322218795369,0.0626781160505681,0.0302209506316517,0.0530935531352289,0.156124841696986
"Rapeseed and Mustards","","World","2012",35305580,63195153,62421999,45995033,63449761,45901953,3.9,34,0,3.86,38636.695995,0.0102636072272835,0.0691398567889574,0.0285850221519464,0.0553007451233255,0.163289231291513
"Rapeseed and Mustards","","World","2013",37046669,73622344,64656749,46080760,68000566,46552718,NA,NA,NA,NA,42270.598504,0.0112503013424415,0.0706856581286431,NA,0.0605019838154406,0.142437943286525
"Raspberries","","World","2010",106356,521694,NA,NA,NA,NA,65.96,28,0.34,0.33,1202.461137,5.26345014704927e-05,NA,0.0204859562753971,0.00172077420475137,0.0222593649816189
"Raspberries","","World","2011",106806,597424,NA,NA,NA,NA,68.08,29,0.35,0.34,1340.206983,5.76901965097262e-05,NA,0.0211484896730925,0.00191793112410155,0.0231241109937038
"Raspberries","","World","2012",102175,566558,NA,NA,NA,NA,70.36,30,0.36,0.35,1384.676951,5.48599245525575e-05,NA,0.0218447977262865,0.00198158140575491,0.023881239056594
"Raspberries","","World","2013",92597,584524,NA,NA,NA,NA,NA,NA,NA,NA,1521.647309,5.438333739586e-05,NA,NA,0.00217762836186836,0.00223201169926422
"Rhubarb","","World","2010",18400753,259721091,2399248,2480279,3251236,3268037,283.67,71,3.79,0.59,77665.050267,0.0202560334868228,0.00396200964792665,0.0864408064195493,0.111162394087861,0.22182124364216
"Rhubarb","","World","2011",18372783,260792753,2608363,2709243,3375853,3295271,286.58,71,3.82,0.6,89418.891726,0.0203216347457621,0.00414792209907024,0.0872342249425398,0.127985777441192,0.239689559228564
"Rhubarb","","World","2012",19028297,271900678,2451482,2586994,3002047,3004214,296.09,73,3.93,0.61,92384.308643,0.0211652109793667,0.00383979233580931,0.0899616456292717,0.132230206445204,0.247196855389652
"Rhubarb","","World","2013",19757918,277946312,2625756,3170254,2883011,3301102,NA,NA,NA,NA,95421.558641,0.0216888614876904,0.00430098755378797,NA,0.136577450810758,0.162567299852237
"Rice (African)","","World","2010",693740399,NA,31920942,20841526,33667567,20292800,148.3,547,10.24,1.89,248136.623625,NA,0.0325090503636835,0.145409281993553,0.355159953477358,0.533078285834594
"Rice (African)","","World","2011",706179279,NA,35426797,24182629,37660616,24158859,148.85,548,10.23,1.85,332021.44803,NA,0.0375382810370553,0.145352821784914,0.475225088217759,0.658116191039728
"Rice (African)","","World","2012",706711851,NA,37934683,24563130,39863585,23854196,148.13,544,10.15,1.82,349330.712114,NA,0.0383652579987377,0.144246292456605,0.5,0.682611550455343
"Rice (African)","","World","2013",722317347,NA,37887344,26330865,37174387,24225377,NA,NA,NA,NA,337738.587879,NA,0.0389854795702271,NA,0.483408084023839,0.522393563594067
"Rice (Asian)","","World","2010",693740399,NA,31920942,20841526,33667567,20292800,148.3,547,10.24,1.89,248136.623625,NA,0.0325090503636835,0.145409281993553,0.355159953477358,0.533078285834594
"Rice (Asian)","","World","2011",706179279,NA,35426797,24182629,37660616,24158859,148.85,548,10.23,1.85,332021.44803,NA,0.0375382810370553,0.145352821784914,0.475225088217759,0.658116191039728
"Rice (Asian)","","World","2012",706711851,NA,37934683,24563130,39863585,23854196,148.13,544,10.15,1.82,349330.712114,NA,0.0383652579987377,0.144246292456605,0.5,0.682611550455343
"Rice (Asian)","","World","2013",722317347,NA,37887344,26330865,37174387,24225377,NA,NA,NA,NA,337738.587879,NA,0.0389854795702271,NA,0.483408084023839,0.522393563594067
"Rice bean","","World","2010",32486941,46510911,3595456,3694939,4178460,3905076,7.22,24,1.56,0.11,33788.661932,0.00867915534371968,0.00527379526002276,0.0110374507356907,0.0483617085677998,0.073352109907233
"Rice bean","","World","2011",32210303,46191613,3851850,4108479,4856496,4842092,7.05,24,1.52,0.1,41868.44617,0.00861029414767369,0.00614435510058324,0.0107833362587814,0.0599263794136867,0.085464364920725
"Rice bean","","World","2012",30844784,47256489,4011952,4304353,4787454,4953739,6.78,23,1.46,0.1,38113.737625,0.00844398087915284,0.00631809650713391,0.0103777688567522,0.0545522299109133,0.0796920761539522
"Rice bean","","World","2013",31027121,47828399,4071808,4484651,4556765,4657864,NA,NA,NA,NA,41088.628853,0.00851312737028684,0.00621980177485219,NA,0.0588102195849856,0.0735431487301246
"Roselle","","World","2010",174067,260086,NA,NA,NA,NA,NA,NA,NA,NA,111.560907,4.71563776280616e-05,NA,NA,0.000159358489425895,0.000206514867053957
"Roselle","","World","2011",177187,273679,NA,NA,NA,NA,NA,NA,NA,NA,134.392861,4.85897903807487e-05,NA,NA,0.000192038079004117,0.000240627869384866
"Roselle","","World","2012",167191,260262,NA,NA,NA,NA,NA,NA,NA,NA,119.172125,4.59780256139696e-05,NA,NA,0.000170252497027276,0.000216230522641246
"Roselle","","World","2013",178613,253350,NA,NA,NA,NA,NA,NA,NA,NA,105.200735,4.75003169487337e-05,NA,NA,0.000150255115680183,0.000197755432628917
"Rubber, natural","","World","2010",9473015,10838844,15089979,46799124,15763419,47678720,NA,NA,NA,NA,21494.378374,0.00235173243096269,0.0543458609420034,NA,0.0307647853770065,0.0874623787499726
"Rubber, natural","","World","2011",9628678,11593272,16315060,75127519,17076424,76076432,NA,NA,NA,NA,30875.131966,0.00242825999391565,0.0842492426225331,NA,0.0441915458426677,0.130869048459116
"Rubber, natural","","World","2012",10318706,12663007,16323493,54814972,16417006,50887628,NA,NA,NA,NA,25948.375074,0.00261798716036914,0.0604036443835867,NA,0.0371398325647661,0.100161464108722
"Rubber, natural","","World","2013",10663401,13005417,17181472,47264717,17807857,44729870,NA,NA,NA,NA,23332.830324,0.00270014508483059,0.0536914752510824,NA,0.0333961788698842,0.0897877992057971
"Runner bean","","World","2010",32486941,46510911,3595456,3694939,4178460,3905076,7.22,24,1.56,0.11,33788.661932,0.00867915534371968,0.00527379526002276,0.0110374507356907,0.0483617085677998,0.073352109907233
"Runner bean","","World","2011",32210303,46191613,3851850,4108479,4856496,4842092,7.05,24,1.52,0.1,41868.44617,0.00861029414767369,0.00614435510058324,0.0107833362587814,0.0599263794136867,0.085464364920725
"Runner bean","","World","2012",30844784,47256489,4011952,4304353,4787454,4953739,6.78,23,1.46,0.1,38113.737625,0.00844398087915284,0.00631809650713391,0.0103777688567522,0.0545522299109133,0.0796920761539522
"Runner bean","","World","2013",31027121,47828399,4071808,4484651,4556765,4657864,NA,NA,NA,NA,41088.628853,0.00851312737028684,0.00621980177485219,NA,0.0588102195849856,0.0735431487301246
"Rye","","World","2010",5023380,11936752,1316000,257896,1385314,251708,2.29,6,0.17,0.03,2186.219096,0.0016538711585462,0.000723837136325028,0.00201571677317747,0.00312883618422232,0.00752226125227101
"Rye","","World","2011",5137335,13105737,992913,311482,971297,291972,2.31,6,0.17,0.03,2757.779333,0.00175043028876667,0.000647077986038804,0.00201993860511478,0.00394691570402126,0.00836436258394151
"Rye","","World","2012",5278323,14496501,1500639,449774,1495445,431348,2.17,6,0.16,0.03,3448.907254,0.00186624538389404,0.000966774264651379,0.00195129885222275,0.00493613356966386,0.00972045207043203
"Rye","","World","2013",5730500,16660623,1736902,487628,1819080,486669,NA,NA,NA,NA,4939.952596,0.00208674676074341,0.00111065457379169,NA,0.00707028073109735,0.0102676820656325
"Safflower","","World","2010",834754,664656,70414,93868,41866,56208,0.34,1,0.07,0.09,256.070448,0.000188083894545418,9.63328255489907e-05,0.00101425052024133,0.000366196348770623,0.00166486358910636
"Safflower","","World","2011",803991,678177,72436,118694,50187,76866,0.38,1,0.08,0.09,310.927006,0.000183648979103328,0.000121634537334096,0.00106178111344679,0.000444713053959935,0.00181177768384414
"Safflower","","World","2012",968499,843899,71499,120907,48819,75825,0.38,1,0.08,0.09,387.154809,0.000223010878968569,0.000121787546211567,0.00106178111344679,0.000553818622256437,0.00196039816088336
"Safflower","","World","2013",896800,721525,76687,130589,39406,61927,NA,NA,NA,NA,305.8477,0.000202559280872311,0.000118423199940645,NA,0.000437442995715152,0.000758425476528108
"Saffron","","World","2010",927593,2103629,325132,1186048,379108,1301953,1.8,6,0.19,0.16,2146.763054,0.000298735436294734,0.00141455785606265,0.00279491119491948,0.00307236238180746,0.00758056686908433
"Saffron","","World","2011",1008818,2427596,365788,1356446,414880,1450140,2.09,7,0.23,0.19,2484.52149,0.000334086490201148,0.00159262860654753,0.00331217013458081,0.00355579919431428,0.00879468442564377
"Saffron","","World","2012",978986,2269144,374363,1245973,455369,1486093,2.04,7,0.22,0.19,2361.383969,0.000318508703667484,0.00156512612954986,0.0032625286254067,0.0033795513073415,0.00852571476596554
"Saffron","","World","2013",982860,2339135,380536,1326976,493790,1858878,NA,NA,NA,NA,2329.957545,0.000323779705177138,0.00181420417633244,NA,0.00333457037236628,0.00547255425387585
"Sago palm","","World","2010",1218971,8950085,150870,157835,137478,101979,5.12,6,0.08,0.01,2069.069745,0.000799185109616943,0.000182907938494615,0.00213756125209232,0.0029611592210489,0.00608081352125278
"Sago palm","","World","2011",1257843,9400643,161930,178870,157844,110144,5.28,6,0.08,0.01,2452.447779,0.000835527771985227,0.000203160050298015,0.00217133590759083,0.00350989179139421,0.00671991552126828
"Sago palm","","World","2012",1273960,9798676,141226,154375,188810,148987,5.48,6,0.08,0.01,2908.690011,0.000864480056859747,0.000213574297248245,0.00221355422696398,0.00416291557069983,0.0074545241517718
"Sago palm","","World","2013",1286432,9809301,148880,180834,161957,146925,NA,NA,NA,NA,2707.665689,0.000867336782437427,0.00022244558104347,NA,0.00387518757605686,0.00496496993953776
"Salsify","","World","2010",18400753,259721091,2399248,2480279,3251236,3268037,283.67,71,3.79,0.59,77665.050267,0.0202560334868228,0.00396200964792665,0.0864408064195493,0.111162394087861,0.22182124364216
"Salsify","","World","2011",18372783,260792753,2608363,2709243,3375853,3295271,286.58,71,3.82,0.6,89418.891726,0.0203216347457621,0.00414792209907024,0.0872342249425398,0.127985777441192,0.239689559228564
"Salsify","","World","2012",19028297,271900678,2451482,2586994,3002047,3004214,296.09,73,3.93,0.61,92384.308643,0.0211652109793667,0.00383979233580931,0.0899616456292717,0.132230206445204,0.247196855389652
"Salsify","","World","2013",19757918,277946312,2625756,3170254,2883011,3301102,NA,NA,NA,NA,95421.558641,0.0216888614876904,0.00430098755378797,NA,0.136577450810758,0.162567299852237
"Sapodilla","","World","2010",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,0.00183068004453481,0.000740996858631531,0.0204859562753971,0.0147344676017174,0.0377921007802808
"Sapodilla","","World","2011",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,0.00191770105941687,0.00084087524176915,0.0211484896730925,0.0179698078764688,0.0418768738507474
"Sapodilla","","World","2012",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,0.00203482565571631,0.00107793484929399,0.0218447977262865,0.0191269117580367,0.0440844699893336
"Sapodilla","","World","2013",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,0.00208285952382926,0.00121417427499214,NA,0.0193075368509769,0.0226045706497983
"Savory","","World","2010",18400753,259721091,2399248,2480279,3251236,3268037,283.67,71,3.79,0.59,77665.050267,0.0202560334868228,0.00396200964792665,0.0864408064195493,0.111162394087861,0.22182124364216
"Savory","","World","2011",18372783,260792753,2608363,2709243,3375853,3295271,286.58,71,3.82,0.6,89418.891726,0.0203216347457621,0.00414792209907024,0.0872342249425398,0.127985777441192,0.239689559228564
"Savory","","World","2012",19028297,271900678,2451482,2586994,3002047,3004214,296.09,73,3.93,0.61,92384.308643,0.0211652109793667,0.00383979233580931,0.0899616456292717,0.132230206445204,0.247196855389652
"Savory","","World","2013",19757918,277946312,2625756,3170254,2883011,3301102,NA,NA,NA,NA,95421.558641,0.0216888614876904,0.00430098755378797,NA,0.136577450810758,0.162567299852237
"Service tree","","World","2010",4539566,28282688,1984150,1889942,1948145,1651048,65.96,28,0.34,0.33,9823.729645,0.00264458242574367,0.00250347178841725,0.0204859562753971,0.0140604765572129,0.0396944870467709
"Service tree","","World","2011",4833356,29331448,2444537,2452088,2396751,2119691,68.08,29,0.35,0.34,11227.146752,0.00276436022995926,0.00319169188271772,0.0211484896730925,0.0160692006052648,0.0431737423910344
"Service tree","","World","2012",5040661,30532406,2463747,2604108,2385596,2161214,70.36,30,0.36,0.35,11228.12823,0.00287917559234223,0.00329144941710156,0.0218447977262865,0.0160706054039176,0.044086028139648
"Service tree","","World","2013",5117804,31536972,2523807,2858010,2379246,2326015,NA,NA,NA,NA,11305.770503,0.00295855679987,0.00351639276129767,NA,0.0161817355163715,0.0226566850775391
"Sesame","","World","2010",8221041,4321616,1381076,2013820,1360412,1826151,0.92,6,0.11,0.61,3964.363358,0.00170668812062271,0.00245734931192156,0.00508110862037754,0.00567391071849262,0.0149190567714144
"Sesame","","World","2011",8386582,4712193,1495627,2217092,1445384,2017976,0.87,6,0.1,0.6,3756.219943,0.00176100876516783,0.0026963274346574,0.00496958592308461,0.00537599309936946,0.0148029152222793
"Sesame","","World","2012",8544712,5406592,1438384,2189261,1509340,2106062,0.83,6,0.1,0.57,4109.073155,0.00183401747711362,0.00273097850138874,0.00477549869485354,0.00588103520612552,0.0152215298794814
"Sesame","","World","2013",10067667,6005553,1546749,2934012,1667555,2890985,NA,NA,NA,NA,5044.788753,0.0021369416409869,0.00357176152479543,NA,0.00722033370438725,0.0129290368701696
"Shala tree","","World","2010",1625481,2850441,455710,558018,421025,363968,0.34,1,0.07,0.09,992.579453,0.000468596705822351,0.000624239354690132,0.00101425052024133,0.00142036858492986,0.00352745516568367
"Shala tree","","World","2011",1651134,3330732,481585,594953,660991,413367,0.38,1,0.08,0.09,1499.413426,0.00050460614922614,0.00071438508666156,0.00106178111344679,0.00214580479691329,0.00442657714624777
"Shala tree","","World","2012",1695971,3624339,382163,545902,561933,463546,0.38,1,0.08,0.09,1641.548556,0.000531664508825354,0.000683187518659089,0.00106178111344679,0.00234924413955769,0.00462587728048892
"Shala tree","","World","2013",1727446,3728159,416629,749535,683806,650727,NA,NA,NA,NA,1670.582322,0.000543935598752269,0.000912418222772148,NA,0.00239080044073061,0.00384715426225502
"Sisal","","World","2010",419832,389878,NA,NA,NA,NA,NA,NA,NA,NA,191.831348,9.82184223132101e-05,NA,NA,0.00027425032335053,0.00037246874566374
"Sisal","","World","2011",432137,408518,NA,NA,NA,NA,NA,NA,NA,NA,249.011861,0.000101573083075976,NA,NA,0.000356093327094853,0.000457666410170829
"Sisal","","World","2012",398660,228795,NA,NA,NA,NA,NA,NA,NA,NA,135.853819,8.39663464967247e-05,NA,NA,0.000194129161871182,0.000278095508367907
"Sisal","","World","2013",300764,266947,NA,NA,NA,NA,NA,NA,NA,NA,134.062858,6.95328074320908e-05,NA,NA,0.000191565742619786,0.000261098550051877
"Snake plant","","World","2010",375939,276134,NA,NA,NA,NA,NA,NA,NA,NA,83.921461,8.31460292778092e-05,NA,NA,0.00011979789152659,0.000202943920804399
"Snake plant","","World","2011",382836,281306,NA,NA,NA,NA,NA,NA,NA,NA,102.302727,8.46795456668616e-05,NA,NA,0.000146107169690348,0.000230786715357209
"Snake plant","","World","2012",389075,284142,NA,NA,NA,NA,NA,NA,NA,NA,93.506102,8.59456444038004e-05,NA,NA,0.000133516477948698,0.000219462122352498
"Snake plant","","World","2013",387491,285396,NA,NA,NA,NA,NA,NA,NA,NA,89.382532,8.57539534196683e-05,NA,NA,0.000127614373591048,0.000213368327010716
"Sorghum","","World","2010",42175294,60123538,6782806,1531648,6318264,1162045,10,30,0.9,0.31,14156.54843,0.0112505392935713,0.00361980046728247,0.0109664783708618,0.0202620806604189,0.0460988987921345
"Sorghum","","World","2011",42173015,56651554,6805500,2051660,6274626,1717322,10.09,31,0.91,0.31,15495.894654,0.0110219273717514,0.00417562112365325,0.0111386146388011,0.0221790994536182,0.048515262587824
"Sorghum","","World","2012",39261445,57183553,6100295,1759491,6516706,1597220,9.48,29,0.85,0.29,15952.041561,0.0105530368573821,0.00388543872787545,0.0104234626227094,0.0228319867933586,0.0476939250013255
"Sorghum","","World","2013",43891889,61752570,6927012,2164561,6403897,1603500,NA,NA,NA,NA,16200.44767,0.0116546814336312,0.00421329358552856,NA,0.0231875327834584,0.0390555078026182
"Sorrel","","World","2010",18400753,259721091,2399248,2480279,3251236,3268037,283.67,71,3.79,0.59,77665.050267,0.0202560334868228,0.00396200964792665,0.0864408064195493,0.111162394087861,0.22182124364216
"Sorrel","","World","2011",18372783,260792753,2608363,2709243,3375853,3295271,286.58,71,3.82,0.6,89418.891726,0.0203216347457621,0.00414792209907024,0.0872342249425398,0.127985777441192,0.239689559228564
"Sorrel","","World","2012",19028297,271900678,2451482,2586994,3002047,3004214,296.09,73,3.93,0.61,92384.308643,0.0211652109793667,0.00383979233580931,0.0899616456292717,0.132230206445204,0.247196855389652
"Sorrel","","World","2013",19757918,277946312,2625756,3170254,2883011,3301102,NA,NA,NA,NA,95421.558641,0.0216888614876904,0.00430098755378797,NA,0.136577450810758,0.162567299852237
"Soursop","","World","2010",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,0.00183068004453481,0.000740996858631531,0.0204859562753971,0.0147344676017174,0.0377921007802808
"Soursop","","World","2011",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,0.00191770105941687,0.00084087524176915,0.0211484896730925,0.0179698078764688,0.0418768738507474
"Soursop","","World","2012",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,0.00203482565571631,0.00107793484929399,0.0218447977262865,0.0191269117580367,0.0440844699893336
"Soursop","","World","2013",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,0.00208285952382926,0.00121417427499214,NA,0.0193075368509769,0.0226045706497983
"Soybeans","","World","2010",102767841,264942943,168588347,78692698,173470327,75569346,13.57,97,1.3,9.83,102063.598995,0.0351993510204346,0.138231840887778,0.0798358669916788,0.146084265371208,0.399351324271099
"Soybeans","","World","2011",103757324,261436988,165572474,91897264,166385740,87245673,13.84,99,1.31,10.1,114336.985448,0.0351401347276379,0.149413499465762,0.0818308429211523,0.163651278339916,0.430035755454468
"Soybeans","","World","2012",105350564,241185392,169380837,101450488,167272963,93683953,13.8,97,1.36,9.93,120674.341134,0.0340846907350963,0.158460264132338,0.0807377515161311,0.172721994881728,0.446004701265293
"Soybeans","","World","2013",111018715,277537300,175301842,107519554,179141909,100414965,NA,NA,NA,NA,124809.026138,0.0374550411210247,0.168143649584131,NA,0.178640008248694,0.38423869895385
"Spinach","","World","2010",844718,20335174,112015,168862,107602,149217,283.67,71,3.79,0.59,7717.435788,0.00148277414689998,0.000202202119281388,0.0864408064195493,0.0110457184345445,0.0991715011202752
"Spinach","","World","2011",863290,21184463,130828,190044,111233,167991,286.58,71,3.82,0.6,11785.567473,0.00154181285959047,0.000226738979269867,0.0872342249425398,0.0168684734127633,0.105871250194163
"Spinach","","World","2012",884621,22141613,152088,207653,138198,198146,296.09,73,3.93,0.61,19161.729757,0.00160841885733435,0.00025999627274017,0.0899616456292717,0.0274260435665698,0.119256104325916
"Spinach","","World","2013",919494,23274869,165829,252110,152436,245193,NA,NA,NA,NA,12219.898208,0.00168894400652491,0.000312342386860618,NA,0.0174901350612147,0.0194914214546002
"Strawberries","","World","2010",317621,6567872,719726,1983416,817118,1866157,65.96,28,0.34,0.33,12348.804812,0.000486617083230373,0.00225884250451861,0.0204859562753971,0.017674640290712,0.0409060561538581
"Strawberries","","World","2011",338249,6726355,774413,2269272,770062,2140292,68.08,29,0.35,0.34,20216.916509,0.000500604116547961,0.00255090794188197,0.0211484896730925,0.0289363422463822,0.0531363439779046
"Strawberries","","World","2012",345348,7382136,919454,2502883,852369,2324027,70.36,30,0.36,0.35,13800.147367,0.000544937873313614,0.00280543934933285,0.0218447977262865,0.0197519604813014,0.0449471354302344
"Strawberries","","World","2013",369705,7877787,887968,2530292,839151,2330136,NA,NA,NA,NA,15333.621751,0.000581732669068216,0.00281481891852114,NA,0.0219468367278915,0.0253433883154809
"Strawberry tree","","World","2010",4539566,28282688,1984150,1889942,1948145,1651048,65.96,28,0.34,0.33,9823.729645,0.00264458242574367,0.00250347178841725,0.0204859562753971,0.0140604765572129,0.0396944870467709
"Strawberry tree","","World","2011",4833356,29331448,2444537,2452088,2396751,2119691,68.08,29,0.35,0.34,11227.146752,0.00276436022995926,0.00319169188271772,0.0211484896730925,0.0160692006052648,0.0431737423910344
"Strawberry tree","","World","2012",5040661,30532406,2463747,2604108,2385596,2161214,70.36,30,0.36,0.35,11228.12823,0.00287917559234223,0.00329144941710156,0.0218447977262865,0.0160706054039176,0.044086028139648
"Strawberry tree","","World","2013",5117804,31536972,2523807,2858010,2379246,2326015,NA,NA,NA,NA,11305.770503,0.00295855679987,0.00351639276129767,NA,0.0161817355163715,0.0226566850775391
"Sugar apple","","World","2010",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,0.00183068004453481,0.000740996858631531,0.0204859562753971,0.0147344676017174,0.0377921007802808
"Sugar apple","","World","2011",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,0.00191770105941687,0.00084087524176915,0.0211484896730925,0.0179698078764688,0.0418768738507474
"Sugar apple","","World","2012",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,0.00203482565571631,0.00107793484929399,0.0218447977262865,0.0191269117580367,0.0440844699893336
"Sugar apple","","World","2013",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,0.00208285952382926,0.00121417427499214,NA,0.0193075368509769,0.0226045706497983
"Sugar beets","","World","2010",4694052,228306986,1072798,63375,852299,43467,0.02,0,0,0,12153.247515,0.0158191457520793,0.00038255735807945,2.11091596865712e-06,0.0173947373001495,0.0335985513262769
"Sugar beets","","World","2011",5073089,278726573,1058653,84353,1361134,98721,0.02,0,0,0,16274.332844,0.0191988775723752,0.000506577510264435,2.11091596865712e-06,0.0232932853249289,0.0430008513235372
"Sugar beets","","World","2012",4834267,269539263,947198,74211,966003,78883,0.02,0,0,0,15360.614314,0.0185536558899753,0.000404882672370258,2.11091596865712e-06,0.021985471436095,0.0409461209144092
"Sugar beets","","World","2013",4352472,247680490,796758,66466,598665,45610,NA,NA,NA,NA,13616.651724,0.017033476763418,0.000295191151739016,NA,0.0194893214490648,0.0368179893642218
"Sugarcane","","World","2010",23679835,1683040035,0,0,0,0,11.89,3,0.02,0.02,78997.189483,0.114726004195734,0,0.00305185769033548,0.113069097423017,0.230846959309087
"Sugarcane","","World","2011",25537996,1794327152,0,0,0,0,12.5,4,0.02,0.02,86373.31868,0.122362597914426,0,0.00329467465931407,0.123626620219091,0.249283892792831
"Sugarcane","","World","2012",26062039,1830940831,0,0,0,0,12.75,4,0.02,0.02,106859.264065,0.124859945302762,0,0.0033474475585305,0.152948345696624,0.281155738557917
"Sugarcane","","World","2013",26911359,1901685780,0,0,0,0,NA,NA,NA,NA,85974.952275,0.129657071167847,0,NA,0.123056434652969,0.252713505820816
"Sunflowers","","World","2010",23069510,31453155,14585356,9798016,14034888,8849137,3.99,34,0.02,3.8,13111.10553,0.00605966558094779,0.0145350668207436,0.0283109071256131,0.0187657284472239,0.0676713679745284
"Sunflowers","","World","2011",25649159,40135571,16904198,14623490,17738454,14326066,4.03,35,0.02,3.87,20113.164321,0.0070767899459405,0.0209232002889452,0.0288665702012099,0.0287878407680732,0.0856544012041688
"Sunflowers","","World","2012",25071000,36607614,21316042,17179960,22146970,16511323,4.22,36,0.03,4.03,19755.273109,0.00674484039970254,0.0248788769739304,0.0300499146387367,0.028275587724737,0.0899492197371066
"Sunflowers","","World","2013",26160203,45295576,19331680,16541356,20432213,16004866,NA,NA,NA,NA,21039.067854,0.00750440136544822,0.0236575181573287,NA,0.0301130951658118,0.0612750146885887
"Sunn hemp","","World","2010",174067,260086,NA,NA,NA,NA,NA,NA,NA,NA,111.560907,4.71563776280616e-05,NA,NA,0.000159358489425895,0.000206514867053957
"Sunn hemp","","World","2011",177187,273679,NA,NA,NA,NA,NA,NA,NA,NA,134.392861,4.85897903807487e-05,NA,NA,0.000192038079004117,0.000240627869384866
"Sunn hemp","","World","2012",167191,260262,NA,NA,NA,NA,NA,NA,NA,NA,119.172125,4.59780256139696e-05,NA,NA,0.000170252497027276,0.000216230522641246
"Sunn hemp","","World","2013",178613,253350,NA,NA,NA,NA,NA,NA,NA,NA,105.200735,4.75003169487337e-05,NA,NA,0.000150255115680183,0.000197755432628917
"Sweetpotatoes","","World","2010",8316374,102433607,243069,172309,207626,148886,21.75,21,0.23,0.06,32776.95361,0.00817220074727375,0.000243054025798112,0.00825449081188331,0.0469136409720158,0.0635833865569709
"Sweetpotatoes","","World","2011",8342231,105401235,266062,209144,230863,180960,21.65,21,0.23,0.06,33595.275387,0.00837174103681081,0.000286619318361718,0.00823338165219674,0.0480849125949037,0.0649766546022729
"Sweetpotatoes","","World","2012",8111367,101813946,274616,210154,240036,174676,22.06,21,0.23,0.06,31534.816278,0.00809599238880482,0.000286748601773397,0.00831992920691168,0.0451357581762836,0.0618384283737735
"Sweetpotatoes","","World","2013",8367051,103399006,303549,252110,256988,218010,NA,NA,NA,NA,27586.390058,0.00824442740997925,0.000338895388208619,NA,0.0394843387511441,0.048067661549332
"Sword bean","","World","2010",4832256,3595071,NA,NA,NA,NA,NA,NA,NA,NA,2323.360526,0.00107248798950492,NA,NA,0.00332512799729143,0.00439761598679635
"Sword bean","","World","2011",4996230,3640423,NA,NA,NA,NA,NA,NA,NA,NA,2533.337487,0.00110384541885373,NA,NA,0.00362566998797529,0.00472951540682902
"Sword bean","","World","2012",5877968,4217669,NA,NA,NA,NA,NA,NA,NA,NA,3029.011416,0.00129437693389928,NA,NA,0.00433513272446928,0.00562950965836856
"Sword bean","","World","2013",6044349,4562293,NA,NA,NA,NA,NA,NA,NA,NA,3269.198798,0.00134582240003917,NA,NA,0.00467891517364677,0.00602473757368594
"Tallowtree","","World","2010",397954,957271,2133228,1665731,2308527,1724302,NA,NA,NA,NA,NA,0.000131727741791374,0.00251739064295361,NA,NA,0.00264911838474499
"Tallowtree","","World","2011",395000,950000,1959320,2181099,2022072,2171066,NA,NA,NA,NA,NA,0.000130738608421613,0.00293769684118586,NA,NA,0.00306843544960747
"Tallowtree","","World","2012",406737,985000,1393316,1441311,1603005,1594353,NA,NA,NA,NA,NA,0.000135070336153481,0.00208938874868808,NA,NA,0.00222445908484156
"Tallowtree","","World","2013",405000,995000,1217016,1118413,1546561,1404000,NA,NA,NA,NA,NA,0.00013542705259028,0.00178570862751234,NA,NA,0.00192113568010262
